"","name","NDE","DE"
"4002","FBgn0031489",-2.23423279187528,-0.113251844429723
"4003","FBgn0031490",-8.91678212866509e-06,-11.6275798825649
"4004","FBgn0031491",-0.0552796787102636,-2.9228624273934
"4005","FBgn0031492",-0.0506754454659131,-3.00754452102863
"4006","FBgn0031493",-0.0163027207894189,-4.12456355180902
"4007","FBgn0031494",-0.00299286435194546,-5.81302043186501
"4008","FBgn0031495",-0.0644110848132513,-2.7745022184767
"4009","FBgn0031496",-0.000247221439671819,-8.30534971425454
"4010","FBgn0031497",-0.0780560754515207,-2.5891019805363
"4011","FBgn0031498",-0.234121448756675,-1.56669318430149
"4012","FBgn0031500",-0.0490299514884924,-3.03973872648925
"4013","FBgn0031501",-2.78285651745608,-0.0638577355005054
"4014","FBgn0031504",-4.02370079477521e-06,-12.4233104949821
"4015","FBgn0031505",-1.58624842813728,-0.229025931352155
"4016","FBgn0031512",-1.63216384230225e-06,-13.3256047293807
"4017","FBgn0031513",-9.68003319812283e-06,-11.5454500672553
"4018","FBgn0031514",-6.27935392571999e-09,-18.8859986799326
"4019","FBgn0031515",-5.41965562378291,-0.00443850712996863
"4020","FBgn0031516",-0.383409164422226,-1.14423950595825
"4021","FBgn0031517",-0.000166321901094335,-8.70166864394384
"4022","FBgn0031518",-0.0416098788165797,-3.20015046788632
"4023","FBgn0031519",-0.000293851327342054,-8.13258352990644
"4024","FBgn0031520",-9.79230625190488,-5.58814368218918e-05
"4025","FBgn0031522",-4.86550808531661e-08,-16.8385096279723
"4026","FBgn0031523",-6.27830232247106e-09,-18.8861662098593
"4027","FBgn0031526",-4.97156068330895e-05,-9.90921651107887
"4028","FBgn0031528",-0.0207201179235668,-3.88699234087066
"4029","FBgn0031529",-2.96862138708837,-0.0527407482997404
"4030","FBgn0031530",-0.000480423481320713,-7.64108279239025
"4031","FBgn0031531",-1.95822712427685e-05,-10.8408957206079
"4032","FBgn0031533",-0.000284743132812793,-8.16406544066273
"4033","FBgn0031534",-0.0425404552612463,-3.17849459231416
"4034","FBgn0031535",-0.026976591032188,-3.62624376119383
"4035","FBgn0031536",-0.0958925033181259,-2.39209061251961
"4036","FBgn0031538",-5.98033634707292,-0.00253117659831759
"4037","FBgn0031540",-1.58621999055697e-05,-11.0515795746318
"4038","FBgn0031542",-6.20865693790051e-06,-11.9895690635489
"4039","FBgn0031544",-0.168038519679882,-1.86640503927912
"4040","FBgn0031545",-0.000295346816628239,-8.12750791234647
"4041","FBgn0031546",-7.83760343736617e-06,-11.7565813731054
"4042","FBgn0031547",-2.79854198481644e-07,-15.0889972316247
"4043","FBgn0031548",-1.02233412704322e-05,-11.4908422039541
"4044","FBgn0031549",-0.000381798457421922,-7.87080858011752
"4045","FBgn0031550",-0.000158567183426328,-8.74941146679964
"4046","FBgn0031554",-1.30115754171101e-05,-11.2496776858022
"4047","FBgn0031558",-0.141425895994892,-2.02585910231991
"4048","FBgn0031559",-3.64963674002183e-05,-10.2183160737452
"4049","FBgn0031560",-0.012016427102445,-4.42748283723427
"4050","FBgn0031561",-8.50798514680686,-0.000201870488290012
"4051","FBgn0031562",-0.000147679641994358,-8.82053905031632
"4052","FBgn0031563",-0.0132167270935355,-4.33287313270549
"4053","FBgn0031564",-3.05098368897916e-05,-10.3974766602136
"4054","FBgn0031566",-0.143859039250223,-2.00998871192436
"4055","FBgn0031568",-0.0141122718469333,-4.26775835413509
"4056","FBgn0031571",-0.193446452276014,-1.73791901891033
"4057","FBgn0031573",-0.0379613448503591,-3.29010750660151
"4058","FBgn0031574",-0.00131510176020555,-6.63449871097825
"4059","FBgn0031575",-0.109268811483012,-2.26808124119032
"4060","FBgn0031579",-5.59613191342123e-08,-16.6986051475754
"4061","FBgn0031580",-6.27830232247106e-09,-18.8861662098593
"4062","FBgn0031585",-0.000158324235258078,-8.75094466683951
"4063","FBgn0031589",-6.38229615321162,-0.00169266691249703
"4064","FBgn0031590",-0.0352106902949316,-3.36395922857709
"4065","FBgn0031592",-2.17225689430677,-0.120948288034178
"4066","FBgn0031596",-4.88312199564689e-08,-16.8348959910612
"4067","FBgn0031597",-0.113607785686931,-2.23126940936657
"4068","FBgn0031598",-0.00646868781976195,-5.04401460138084
"4069","FBgn0031600",-0.0486210469345281,-3.04791080247372
"4070","FBgn0031601",-1.4629693309783,-0.263376801414687
"4071","FBgn0031602",-0.18917019505114,-1.75820265136017
"4072","FBgn0031603",-0.207155745790011,-1.67607482277106
"4073","FBgn0031604",-5.45681944712349,-0.00427623601939331
"4074","FBgn0031606",-0.155693233514441,-1.93670446431639
"4075","FBgn0031607",-0.0170574007237079,-4.07968768665764
"4076","FBgn0031608",-0.00713561286830355,-4.946222820589
"4077","FBgn0031609",-4.09937996409461,-0.0167219906603719
"4078","FBgn0031610",-1.10657568115164,-0.401507067160196
"4079","FBgn0031611",-0.0356495049473864,-3.35179181808807
"4080","FBgn0031613",-3.19746247257058e-07,-14.9557382926735
"4081","FBgn0031617",-1.73657757329693e-06,-13.2635951625961
"4082","FBgn0031619",-5.01830133003978e-10,-21.4127589629126
"4083","FBgn0031620",-2.90484802434321e-06,-12.7491309363471
"4084","FBgn0031621",-6.27886631576757e-09,-18.8860763859237
"4085","FBgn0031622",-5.17907228214654e-09,-19.0786398471953
"4086","FBgn0031623",-6.85798447648267e-05,-9.58754616423394
"4087","FBgn0031626",-0.00236920522605644,-6.04638509646455
"4088","FBgn0031627",-0.13677690233785,-2.05701320655578
"4089","FBgn0031628",-0.0150225395138222,-4.20570543802955
"4090","FBgn0031630",-1.20143539853192,-0.357764377613002
"4091","FBgn0031631",-8.89787930535376,-0.000136687814013214
"4092","FBgn0031632",-0.0428179154850383,-3.17213124620906
"4093","FBgn0031633",-0.0685846184754553,-2.71378331304028
"4094","FBgn0031634",-0.527198838202622,-0.892222848136207
"4095","FBgn0031635",-9.48670316581036,-7.58566458500809e-05
"4096","FBgn0031636",-0.0841659719059393,-2.51675241397592
"4097","FBgn0031637",-4.56963005834656,-0.0104158493800028
"4098","FBgn0031638",-0.0558767936073394,-2.91241443406088
"4099","FBgn0031639",-1.63197221509336,-0.217588434163666
"4100","FBgn0031640",-0.0278627445399877,-3.59436382892845
"4101","FBgn0031643",-5.84867432026488,-0.00288788544372665
"4102","FBgn0031644",-8.13889928981126e-05,-9.41631121069293
"4103","FBgn0031645",-0.223805948690995,-1.60679270192996
"4104","FBgn0031646",-1.55924709659416e-05,-11.068730186867
"4105","FBgn0031649",-2.01134300874936,-0.143649664393898
"4106","FBgn0031650",-6.98023937481827,-0.000930513331972804
"4107","FBgn0031651",-0.107156519450122,-2.28656458194681
"4108","FBgn0031652",-1.25191521985872,-0.336811537408053
"4109","FBgn0031653",-2.80414113973393e-06,-12.7844146575067
"4110","FBgn0031654",-2.17391345813667e-07,-15.3415667712653
"4111","FBgn0031655",-0.0310826337708185,-3.48660707720001
"4112","FBgn0031657",-0.0207792946462035,-3.88416989435839
"4113","FBgn0031659",-0.0597215077348565,-2.84777520741141
"4114","FBgn0031660",-0.00131243286911342,-6.63652885681415
"4115","FBgn0031661",-0.0329289366046268,-3.42982276464137
"4116","FBgn0031662",-4.51995175635484,-0.0109492741284001
"4117","FBgn0031663",-0.0256384651543087,-3.67645335403772
"4118","FBgn0031664",-0.0215801370401252,-3.84675263317423
"4119","FBgn0031668",-0.0532656709707595,-2.9589778474496
"4120","FBgn0031670",-2.53952065569121,-0.0821912448911704
"4121","FBgn0031673",-0.000135848566451102,-8.90403769809635
"4122","FBgn0031675",-0.0784082893216791,-2.58477362302783
"4123","FBgn0031676",-0.45113991223117,-1.01308175298959
"4124","FBgn0031677",-5.17983433923064e-09,-19.0784927636082
"4125","FBgn0031678",-0.147906401592408,-1.98421748121215
"4126","FBgn0031681",-0.00965686016056821,-4.64491126319145
"4127","FBgn0031682",-0.0182585536812425,-4.01223700015749
"4128","FBgn0031683",-0.13524146527137,-2.06755222144635
"4129","FBgn0031684",-0.0941108901762959,-2.40996794576755
"4130","FBgn0031688",-0.140418550353665,-2.03251552416439
"4131","FBgn0031689",-5.22351799353866,-0.0054029090618144
"4132","FBgn0031690",-1.50695463077e-05,-11.1028421862122
"4133","FBgn0031692",-0.0177973907106406,-4.03758891931275
"4134","FBgn0031693",-9.03502398501872,-0.000119169417494902
"4135","FBgn0031694",-6.02442394396745,-0.00242187498680835
"4136","FBgn0031695",-10.276212653996,-3.444332175917e-05
"4137","FBgn0031696",-0.00726195297011145,-4.92873526132772
"4138","FBgn0031697",-0.0232805569631012,-3.77175442777619
"4139","FBgn0031698",-0.000312508402046774,-8.07103545273574
"4140","FBgn0031700",-0.00227122705583227,-6.08857043889585
"4141","FBgn0031701",-0.000610111518273726,-7.40217384091035
"4142","FBgn0031702",-2.68204946100499,-0.070876194402878
"4143","FBgn0031703",-3.43639940486987,-0.0327095162687385
"4144","FBgn0031707",-6.10957533453416e-08,-16.6108235104129
"4145","FBgn0031708",-0.0319443426733699,-3.45968983528528
"4146","FBgn0031710",-0.00799360332774768,-4.83310778043324
"4147","FBgn0031711",-0.0473769441360545,-3.07321452911476
"4148","FBgn0031713",-0.127717841548744,-2.12111116399159
"4149","FBgn0031715",-0.00550547773405441,-5.20476320666722
"4150","FBgn0031716",-0.026643897550386,-3.63848750946447
"4151","FBgn0031717",-0.0293787423026117,-3.54213732556889
"4152","FBgn0031718",-5.01830133003978e-10,-21.4127589629126
"4153","FBgn0031719",-5.01830133003978e-10,-21.4127589629126
"4154","FBgn0031720",-2.78125293462494e-07,-15.0951942646231
"4155","FBgn0031721",-5.01830133003978e-10,-21.4127589629126
"4156","FBgn0031722",-4.87158242634678e-08,-16.8372619530378
"4157","FBgn0031723",-0.000195557965220416,-8.53975150257965
"4158","FBgn0031724",-0.000108571568226523,-9.12815527274111
"4159","FBgn0031725",-0.00915049785270128,-4.69851875115542
"4160","FBgn0031726",-1.10322211277492e-06,-13.7172760182285
"4161","FBgn0031728",-0.000129448980828784,-8.9522884486662
"4162","FBgn0031729",-6.10636066156189e-08,-16.611349811118
"4163","FBgn0031730",-0.000389933095291894,-7.84973034430558
"4164","FBgn0031731",-5.179940920641e-09,-19.0784721180627
"4165","FBgn0031732",-9.98615968583749e-07,-13.8168960481323
"4166","FBgn0031733",-0.00108720638142401,-6.82468737948991
"4167","FBgn0031734",-12.1803590945609,-5.13024814097207e-06
"4168","FBgn0031735",-5.79060558472122e-05,-9.75671754027368
"4169","FBgn0031736",-0.0450929224746517,-3.12149171325068
"4170","FBgn0031737",-0.0360588324567779,-3.34057867969814
"4171","FBgn0031738",-0.153431729043362,-1.95023474238955
"4172","FBgn0031739",-1.76843538402346,-0.187052373247788
"4173","FBgn0031740",-0.046783202366818,-3.08553147261875
"4174","FBgn0031741",-1.81438820234798,-0.17785661476498
"4175","FBgn0031745",-0.00921568075315804,-4.69145311780831
"4176","FBgn0031746",-1.16297621346462e-05,-11.3619488594403
"4177","FBgn0031747",-4.08267038487509e-05,-10.1061945978379
"4178","FBgn0031749",-5.01830133003978e-10,-21.4127589629126
"4179","FBgn0031751",-0.254894211733337,-1.49164811844708
"4180","FBgn0031752",-0.361653897766288,-1.19245075360212
"4181","FBgn0031753",-0.00950054331286054,-4.66115280199624
"4182","FBgn0031756",-1.03152992458888e-06,-13.7844680089386
"4183","FBgn0031757",-6.27713436784916e-09,-18.8863521984438
"4184","FBgn0031758",-4.18944736679805e-08,-16.9881119284067
"4185","FBgn0031759",-0.44641973643423,-1.02141549752705
"4186","FBgn0031760",-1.87637909859659,-0.166224163043339
"4187","FBgn0031762",-0.00652027451051396,-5.0360971669301
"4188","FBgn0031763",-6.18487055312755e-05,-9.69085031270036
"4189","FBgn0031764",-0.00726353624379072,-4.92851805264441
"4190","FBgn0031765",-3.13045607474206,-0.0446813732002909
"4191","FBgn0031766",-0.00221313280026081,-6.11445257287768
"4192","FBgn0031768",-0.0176209879147962,-4.04746214876022
"4193","FBgn0031769",-0.0710396639521989,-2.67982647512
"4194","FBgn0031770",-2.11070985493995,-0.129143246751916
"4195","FBgn0031771",-1.05794745905996e-05,-11.4566000828964
"4196","FBgn0031772",-0.0166671104784299,-4.10263991444653
"4197","FBgn0031773",-1.59130533525676,-0.227728538951986
"4198","FBgn0031774",-0.032972834691833,-3.42851236511041
"4199","FBgn0031775",-0.0136726037643093,-4.29918968622461
"4200","FBgn0031776",-0.0519532559507851,-2.9832750550033
"4201","FBgn0031777",-0.222213447597497,-1.6131670024447
"4202","FBgn0031779",-0.0227513161590025,-3.79448637268866
"4203","FBgn0031782",-5.54185489887714,-0.00392695066660309
"4204","FBgn0031784",-4.54481201650481e-06,-12.3015264639982
"4205","FBgn0031785",-3.62793599464339e-05,-10.2242797145476
"4206","FBgn0031786",-4.59314498613139e-06,-12.2909478829344
"4207","FBgn0031791",-11.8291867357522,-7.28871649613438e-06
"4208","FBgn0031792",-5.01830133003978e-10,-21.4127589629126
"4209","FBgn0031799",-0.0233433087525938,-3.7690938488858
"4210","FBgn0031800",-0.128540350409644,-2.11509424036845
"4211","FBgn0031801",-2.36465440916383,-0.0986958561400897
"4212","FBgn0031802",-2.84835148569584e-05,-10.4661993058391
"4213","FBgn0031803",-6.27713436784916e-09,-18.8863521984438
"4214","FBgn0031804",-4.88760516503817e-08,-16.8339783269415
"4215","FBgn0031805",-1.89237416599042e-05,-10.8751027135866
"4216","FBgn0031808",-2.5279635457011,-0.0831875055296294
"4217","FBgn0031811",-0.0271743637037432,-3.61903767447067
"4218","FBgn0031813",-0.0211934885261726,-3.86463931864311
"4219","FBgn0031814",-0.0730370729258283,-2.65308439753773
"4220","FBgn0031815",-7.86031056796217,-0.000385828472147409
"4221","FBgn0031816",-0.753967764907195,-0.635814610036007
"4222","FBgn0031817",-2.17209347851418,-0.120969299776426
"4223","FBgn0031818",-1.59428355394697,-0.226968298349533
"4224","FBgn0031820",-1.67329838740407,-0.207795902281802
"4225","FBgn0031822",-0.00906102750770543,-4.70829984674208
"4226","FBgn0031824",-0.0618361282247548,-2.81402623429788
"4227","FBgn0031826",-0.000142161472528102,-8.85861809582194
"4228","FBgn0031829",-3.90629584465785e-05,-10.1503554257175
"4229","FBgn0031830",-4.45575774109349,-0.0116794581285475
"4230","FBgn0031831",-0.000562186766920547,-7.48395751801337
"4231","FBgn0031832",-0.00253483894643836,-5.97889232768171
"4232","FBgn0031834",-0.0401055084917914,-3.23622732154988
"4233","FBgn0031835",-0.00179408942932469,-6.32415457806344
"4234","FBgn0031836",-0.0713585224403204,-2.6755055985801
"4235","FBgn0031837",-4.54178808553252e-05,-9.99962738783813
"4236","FBgn0031844",-5.17829690238614e-09,-19.0787895900723
"4237","FBgn0031848",-0.000113786837845353,-9.08124059625838
"4238","FBgn0031849",-9.14226794499484e-05,-9.30006268725567
"4239","FBgn0031850",-4.23865564541294,-0.0145320544553087
"4240","FBgn0031851",-0.13676487839151,-2.05709524463534
"4241","FBgn0031853",-0.0226202248413401,-3.80019966114593
"4242","FBgn0031854",-0.00632822257123067,-5.06589831937671
"4243","FBgn0031855",-0.341317622524514,-1.24075123419625
"4244","FBgn0031856",-1.1672337283386e-06,-13.6608745277281
"4245","FBgn0031857",-0.0118059810650877,-4.44504618899287
"4246","FBgn0031858",-0.0723457725690508,-2.66225307407289
"4247","FBgn0031859",-0.000385768335807057,-7.86046641294093
"4248","FBgn0031860",-0.0149034521902571,-4.21360487365415
"4249","FBgn0031861",-0.000127689695936795,-8.96597133195227
"4250","FBgn0031865",-0.0242828809519011,-3.73010053598033
"4251","FBgn0031866",-0.000304434202035964,-8.09720779265433
"4252","FBgn0031868",-0.102150633079901,-2.33194733320011
"4253","FBgn0031869",-0.00169449976551306,-6.38121483554219
"4254","FBgn0031871",-2.0370980319984,-0.139729530692165
"4255","FBgn0031872",-0.0214303658632105,-3.85364244431144
"4256","FBgn0031873",-0.0125215759876411,-4.3865562987165
"4257","FBgn0031874",-0.0431588284756401,-3.16437008630251
"4258","FBgn0031875",-1.00277974804968,-0.457060946676059
"4259","FBgn0031876",-0.193708687281905,-1.73669123200168
"4260","FBgn0031877",-0.200500708818129,-1.70551338992057
"4261","FBgn0031878",-0.000182764136877012,-8.60740548662186
"4262","FBgn0031879",-3.72339806061202,-0.0244481955486791
"4263","FBgn0031881",-0.0276959275621991,-3.60028589898101
"4264","FBgn0031882",-0.0200068176670882,-3.9216689110192
"4265","FBgn0031883",-0.00180831490027344,-6.31626388287118
"4266","FBgn0031885",-0.0734315085650792,-2.64789325341076
"4267","FBgn0031886",-0.0122411307969053,-4.40906794264988
"4268","FBgn0031887",-5.01830133003978e-10,-21.4127589629126
"4269","FBgn0031888",-0.00157864202918745,-6.45197949387737
"4270","FBgn0031893",-8.56669024703406,-0.000190359709321797
"4271","FBgn0031894",-0.00651116249063577,-5.03749108349085
"4272","FBgn0031895",-5.1844382323386,-0.00561883951690589
"4273","FBgn0031896",-0.0844600244613147,-2.51340974076506
"4274","FBgn0031897",-0.0100881781366766,-4.60143087079998
"4275","FBgn0031900",-1.00287919888586e-05,-11.5100554174001
"4276","FBgn0031902",-1.0850774488136,-0.412301850687715
"4277","FBgn0031904",-0.352751986954949,-1.2131866662024
"4278","FBgn0031905",-4.05816493298516e-06,-12.4147817025686
"4279","FBgn0031906",-0.0187992897842264,-3.9833211066762
"4280","FBgn0031907",-0.414794392207966,-1.08021083600244
"4281","FBgn0031908",-0.145854329436183,-1.99718782551778
"4282","FBgn0031909",-0.0140922950760398,-4.26916495231557
"4283","FBgn0031910",-5.01830133003978e-10,-21.4127589629126
"4284","FBgn0031913",-1.38877440881064,-0.286856754815695
"4285","FBgn0031914",-12.5115819590575,-3.68374700343566e-06
"4286","FBgn0031918",-6.13660225390333e-06,-12.0012424162021
"4287","FBgn0031920",-2.13743322667881e-05,-10.7533304697346
"4288","FBgn0031925",-6.61626728142621,-0.00133931404990761
"4289","FBgn0031926",-5.82640181079341e-06,-12.0531138465184
"4290","FBgn0031929",-8.96433993702317e-07,-13.924841621054
"4291","FBgn0031930",-2.84034399555821e-07,-15.0741706254179
"4292","FBgn0031935",-9.79852941966897e-05,-9.23074214201344
"4293","FBgn0031936",-1.72745270144777,-0.1956944753532
"4294","FBgn0031937",-0.358506473653868,-1.19971223531488
"4295","FBgn0031939",-15.8622658686404,-1.2915329250518e-07
"4296","FBgn0031940",-5.07853697939709e-06,-12.1904898729828
"4297","FBgn0031941",-1.01754848103042e-06,-13.7981147821534
"4298","FBgn0031942",-0.0740020946868327,-2.64043475777141
"4299","FBgn0031945",-2.57972032970335,-0.0788215854985026
"4300","FBgn0031946",-4.51859828860535e-05,-10.0047462252551
"4301","FBgn0031947",-0.00649538518804604,-5.03990925997584
"4302","FBgn0031948",-10.5782214251885,-2.54649211797187e-05
"4303","FBgn0031950",-1.32516971200482,-0.308916404178149
"4304","FBgn0031951",-0.0362040232697609,-3.33663242470454
"4305","FBgn0031952",-0.00414976593038574,-5.48677751408919
"4306","FBgn0031954",-4.87608629029523e-08,-16.8363378581635
"4307","FBgn0031955",-3.23767847974833,-0.040046171061995
"4308","FBgn0031957",-0.00391464944479836,-5.54498618130943
"4309","FBgn0031959",-0.000210787990582162,-8.46476310574012
"4310","FBgn0031961",-0.0179570448561464,-4.02873785677002
"4311","FBgn0031968",-0.0099727842360835,-4.6128777207057
"4312","FBgn0031969",-10.4355153092985,-2.93710628866961e-05
"4313","FBgn0031970",-0.000120498864474072,-9.02393047735247
"4314","FBgn0031971",-2.54769923151474,-0.0814937406280549
"4315","FBgn0031972",-2.79368065312326,-0.0631480847918766
"4316","FBgn0031973",-0.0194321387305756,-3.95052728377083
"4317","FBgn0031974",-0.0031672865509087,-5.75646326057025
"4318","FBgn0031975",-16.1261879945763,-9.91940325434371e-08
"4319","FBgn0031976",-4.70168992094955e-06,-12.2675909069406
"4320","FBgn0031977",-3.96113252941973,-0.0192251617756085
"4321","FBgn0031979",-0.0185317980206108,-3.99751880001019
"4322","FBgn0031980",-0.0149289900967347,-4.21190552088648
"4323","FBgn0031981",-0.0200378204167677,-3.92013595082281
"4324","FBgn0031985",-0.0729293378158076,-2.65450734846652
"4325","FBgn0031986",-0.0156435441593175,-4.16550853629878
"4326","FBgn0031987",-0.0398771301715541,-3.24182460630792
"4327","FBgn0031988",-0.0483968609609065,-3.05242116192139
"4328","FBgn0031990",-0.00354285940456833,-5.64459204318918
"4329","FBgn0031992",-0.0957373733655515,-2.3936333444605
"4330","FBgn0031995",-7.56445618334084,-0.000518693790652947
"4331","FBgn0031996",-0.0417714244689691,-3.19635580950299
"4332","FBgn0031997",-0.0187640527993054,-3.98517968069735
"4333","FBgn0031998",-6.30180345122935,-0.00183467806837001
"4334","FBgn0031999",-0.0101467794450549,-4.59566801974292
"4335","FBgn0032000",-0.0708509516278966,-2.68239320518933
"4336","FBgn0032001",-1.33828442483539,-0.304211629371345
"4337","FBgn0032002",-2.11361312709053,-0.128743681923645
"4338","FBgn0032003",-2.90543838055157e-06,-12.7489277259611
"4339","FBgn0032004",-0.309501878597104,-1.32355392879838
"4340","FBgn0032005",-0.155203191484034,-1.93961823694992
"4341","FBgn0032006",-6.82224438069908,-0.00108986712196213
"4342","FBgn0032008",-4.30182256039302e-07,-14.6590570827269
"4343","FBgn0032010",-0.528694906526106,-0.890071615903672
"4344","FBgn0032013",-0.00922575521844493,-4.6903655570801
"4345","FBgn0032014",-0.0197992992398852,-3.93199204966253
"4346","FBgn0032015",-1.33293554147154,-0.306120372313806
"4347","FBgn0032016",-0.021358051029047,-3.85698653166725
"4348","FBgn0032017",-0.0307254735803895,-3.49798661161537
"4349","FBgn0032018",-0.0499649383212315,-3.0213122038056
"4350","FBgn0032020",-4.66076179590574,-0.00950427652211516
"4351","FBgn0032021",-7.15525543577462,-0.000781055042480716
"4352","FBgn0032022",-0.0176471535541225,-4.0459913812224
"4353","FBgn0032023",-1.33389748193107,-0.305776082320648
"4354","FBgn0032024",-0.0227912351905175,-3.79275321273801
"4355","FBgn0032025",-0.0608291095132216,-2.82994721501774
"4356","FBgn0032026",-0.0166959177660218,-4.10092737876308
"4357","FBgn0032029",-6.32071858362339,-0.00180027007507277
"4358","FBgn0032030",-0.0661638904999791,-2.74851997496908
"4359","FBgn0032031",-0.0146523749017931,-4.23047008928285
"4360","FBgn0032032",-0.840473906138449,-0.564764487628132
"4361","FBgn0032033",-0.0714470018453142,-2.67431015228054
"4362","FBgn0032034",-0.0185165097483875,-3.9983364950694
"4363","FBgn0032036",-0.179353090565805,-1.8067354337076
"4364","FBgn0032039",-3.89370774911413e-06,-12.4561506523264
"4365","FBgn0032040",-5.17907228214654e-09,-19.0786398471953
"4366","FBgn0032042",-0.368638931557207,-1.17660120593751
"4367","FBgn0032047",-0.0247433040581697,-3.71154651220537
"4368","FBgn0032048",-2.37819788537276,-0.0973014271200441
"4369","FBgn0032049",-0.000472217631376282,-7.65830669474826
"4370","FBgn0032050",-1.06769096950686,-0.421291867608566
"4371","FBgn0032051",-0.341020365247857,-1.24148233093263
"4372","FBgn0032052",-0.0202697681204498,-3.90874252293352
"4373","FBgn0032053",-0.037104353418556,-3.3125157869252
"4374","FBgn0032054",-0.0664001154788139,-2.74507284054541
"4375","FBgn0032055",-3.71535437508896e-05,-10.2004699777193
"4376","FBgn0032057",-5.01830133003978e-10,-21.4127589629126
"4377","FBgn0032058",-2.37073436508695e-05,-10.6497375527488
"4378","FBgn0032059",-0.0446187603439157,-3.13182730302542
"4379","FBgn0032061",-0.000459241974031244,-7.6861629224702
"4380","FBgn0032065",-2.53505245240149e-07,-15.1878814500608
"4381","FBgn0032066",-7.35831997644709e-06,-11.819682594545
"4382","FBgn0032067",-6.27713436784916e-09,-18.8863521984438
"4383","FBgn0032068",-1.57717130839785e-05,-11.0573004193614
"4384","FBgn0032069",-0.000717151454455944,-7.2405820604172
"4385","FBgn0032072",-1.82882621917457e-05,-10.9092602583542
"4386","FBgn0032074",-2.22658238193674e-05,-10.7124687521902
"4387","FBgn0032075",-0.10506239123707,-2.30527221986614
"4388","FBgn0032076",-0.0228668709575501,-3.78947774728732
"4389","FBgn0032077",-0.0130196926216826,-4.34779503395029
"4390","FBgn0032078",-0.00160366058253913,-6.43626812196142
"4391","FBgn0032079",-1.28063257294303,-0.325538298652937
"4392","FBgn0032080",-5.01830133003978e-10,-21.4127589629126
"4393","FBgn0032082",-8.84614795637617e-06,-11.6355328759231
"4394","FBgn0032083",-0.00454466909395279,-5.39607183457733
"4395","FBgn0032084",-0.171898358344219,-1.84557018867398
"4396","FBgn0032085",-6.27935392571999e-09,-18.8859986799326
"4397","FBgn0032086",-1.52585235113634e-07,-15.695542557942
"4398","FBgn0032087",-9.37098759870025e-05,-9.27535382878744
"4399","FBgn0032088",-2.4530893583119e-07,-15.220747578337
"4400","FBgn0032089",-6.04749113009007e-07,-14.3184524569649
"4401","FBgn0032090",-3.19125417647115e-07,-14.957681810635
"4402","FBgn0032094",-5.01830133003978e-10,-21.4127589629126
"4403","FBgn0032095",-0.000105343333881791,-9.15833836685183
"4404","FBgn0032096",-5.01830133003978e-10,-21.4127589629126
"4405","FBgn0032100",-0.0521725802407147,-2.97917108178523
"4406","FBgn0032101",-0.120517515970285,-2.17561382076541
"4407","FBgn0032104",-5.01830133003978e-10,-21.4127589629126
"4408","FBgn0032105",-0.000129348134883855,-8.95306774194806
"4409","FBgn0032109",-0.0032259882845338,-5.73812849137943
"4410","FBgn0032110",-1.26358421148609e-06,-13.5815588941053
"4411","FBgn0032111",-4.88981797275301e-08,-16.8335256857823
"4412","FBgn0032115",-9.62231836254546e-06,-11.5514301394986
"4413","FBgn0032116",-2.39953841258966e-05,-10.6376610719207
"4414","FBgn0032117",-0.118157315978692,-2.19423536717452
"4415","FBgn0032119",-3.71647014176801e-05,-10.2001697160719
"4416","FBgn0032120",-0.0192880560946094,-3.95789775672552
"4417","FBgn0032122",-2.11105672960343e-05,-10.7657473784603
"4418","FBgn0032123",-0.0936138490479692,-2.41501874968568
"4419","FBgn0032124",-6.87955802405327e-05,-9.58440545339365
"4420","FBgn0032125",-6.27935392571999e-09,-18.8859986799326
"4421","FBgn0032126",-5.01830133003978e-10,-21.4127589629126
"4422","FBgn0032127",-6.45001321259997e-05,-9.6488755356034
"4423","FBgn0032129",-0.821392882626398,-0.579494640473847
"4424","FBgn0032130",-4.59480196521854,-0.0101556157085341
"4425","FBgn0032131",-5.02186564155238e-06,-12.2017115626434
"4426","FBgn0032132",-4.46243575424887e-08,-16.9249860076158
"4427","FBgn0032135",-0.0309853549101007,-3.48969328231095
"4428","FBgn0032136",-3.52544271530114,-0.0298807887074375
"4429","FBgn0032138",-7.68846350333485,-0.00045818642330886
"4430","FBgn0032139",-0.690760010754449,-0.695540062583877
"4431","FBgn0032140",-0.0910372584720918,-2.44165975131594
"4432","FBgn0032143",-9.65343260439511e-06,-11.5482018223429
"4433","FBgn0032144",-1.01854617895469e-06,-13.7971347706056
"4434","FBgn0032147",-2.9710455636682,-0.0526096314183633
"4435","FBgn0032149",-1.16356099082198,-0.374507059129719
"4436","FBgn0032150",-0.0087455410055739,-4.74358089151681
"4437","FBgn0032151",-8.97876191174873e-08,-16.2258187095071
"4438","FBgn0032153",-0.0154677590969463,-4.17672139039712
"4439","FBgn0032154",-6.32974484496447,-0.00178407904500943
"4440","FBgn0032156",-0.448603245450983,-1.01754685960829
"4441","FBgn0032157",-0.226727196289744,-1.59523039337466
"4442","FBgn0032160",-0.0311439679631178,-3.48466626720476
"4443","FBgn0032161",-4.8500159208706,-0.0078590545414059
"4444","FBgn0032162",-0.00409962087941906,-5.49890988813438
"4445","FBgn0032163",-8.65543231043375e-06,-11.6573277490415
"4446","FBgn0032166",-1.24801083955217,-0.338379429443883
"4447","FBgn0032167",-3.99937274961869,-0.0184971534018814
