"","control_mean","starvation_mean","M","D","prob","ranking"
"FBgn0010303",1169.85067092556,1272.00530437466,-0.120780302346429,102.154633449096,0.362185884640974,-102.154704850049
"FBgn0010309",344.551069004344,350.497229057492,-0.0246852051482205,5.94616005314793,0.0590421720661242,-5.94621129266405
"FBgn0010313",2070.23326573335,1809.40315664219,0.194279440611964,260.830109091166,0.529792978146272,260.830181445727
"FBgn0010314",25.3260800582343,26.0391567267765,-0.0400589322130575,0.713076668542207,0.0560097753211526,-0.714200989406556
"FBgn0010315",34.5481145596646,35.8116102473643,-0.0518204113844124,1.26349568769969,0.0659258406264394,-1.26455791005069
"FBgn0010316",66.8126717097652,102.075906377076,-0.611448722243998,35.2632346673105,0.545300424791443,-35.2685353926378
"FBgn0010317",64.8323785350144,91.59757272566,-0.498594865676362,26.7651941906456,0.481204258150366,-26.769837819887
"FBgn0010323",40.0506252423353,38.7126955647817,0.0490179991796467,1.33792967755361,0.0671221659245611,1.3388273175889
"FBgn0010328",999.084214569933,1046.73158278399,-0.0672133385538954,47.6473682140536,0.231127488612519,-47.6474156209808
"FBgn0010329",1535.79420404852,1221.93847438864,0.329813262219609,313.855729659884,0.669206458877118,313.855902950903
"FBgn0010333",503.50811174663,470.096061102598,0.0990594285425216,33.4120506440324,0.2650404319566,33.4121974884887
"FBgn0010339",187.943104776307,200.078561493459,-0.0902706031029678,12.1354567171521,0.190458825937868,-12.1357924551987
"FBgn0010340",127.865712232777,96.8959313120295,0.400121458054514,30.9697809207476,0.48321945851886,30.9723655451162
"FBgn0010341",1012.30770433905,1171.86492013764,-0.211158398160324,159.557215798589,0.53123240698091,-159.557355522291
"FBgn0010342",220.313025536209,223.040937576392,-0.0177537370367484,2.72791204018242,0.0449229745636931,-2.72796981181078
"FBgn0010348",2199.79418765765,2018.41725067074,0.124144110115272,181.376936986906,0.382030810174523,181.376979472346
"FBgn0010350",5058.84332096973,4398.89149864056,0.201667540946485,659.951822329175,0.559349250217514,659.951853141876
"FBgn0010352",7428.06899536053,6343.69353648363,0.227664139557946,1084.3754588769,0.596665643072829,1084.37548277589
"FBgn0010355",1012.05727842704,923.663750823201,0.131851287387178,88.3935276038383,0.381806899022468,88.3936259410853
"FBgn0010356",185.50356561472,182.283124292292,0.0252659141896705,3.22044132242871,0.0643648600235427,3.2205404325402
"FBgn0010357",3.95688693338991,15.3322663424767,-1.9541332185343,11.3753794090868,0.501669737448181,-11.5420056028602
"FBgn0010358",NA,NA,NA,NA,NA,0
"FBgn0010359",0.504329183309821,0.861795526339535,-0.772979899181942,0.357466343029713,0.128614565740314,-0.851633789218325
"FBgn0010379",634.296557757556,780.626943318811,-0.299475745339018,146.330385561254,0.6161970929935,-146.330692010348
"FBgn0010380",1930.96343902116,1494.671442667,0.369492461124761,436.291996354161,0.698090997492195,436.292152814347
"FBgn0010382",71.0059157293874,105.616919538856,-0.572829838708027,34.6110038094691,0.536766211167409,-34.6157437984972
"FBgn0010383",47.4468951330585,36.9574946435657,0.360446722666914,10.4894004894928,0.313757101182251,10.4955916683555
"FBgn0010385",1.9853153269109,0.500744039824898,1.98722291892001,1.484571287086,0.263050821434055,2.48052551607943
"FBgn0010387",230.718450206906,94.8545011997637,1.28234523715041,135.863949007142,0.833915502328676,135.870000548769
"FBgn0010388",10.7198101593802,4.24059027290845,1.3379423557068,6.47921988647177,0.391838118634526,6.61591868786532
"FBgn0010389",535.70542042591,489.220926369524,0.130953777445002,46.4844940563863,0.341349352576897,46.4846785142162
"FBgn0010391",379.041965647259,428.846509872839,-0.178103794217816,49.8045442255803,0.417939761502636,-49.8048626790528
"FBgn0010395",1.2955629975848,0.744630579812101,0.798982399390977,0.550932417772697,0.136803316444035,0.970515019713468
"FBgn0010397",105.734169945346,75.4151884591551,0.487514671965914,30.3189814861906,0.500268693382466,30.3229007338571
"FBgn0010398",75.5447851135577,69.9691767854169,0.110612651132984,5.57560832814085,0.157595066277701,5.57670542412133
"FBgn0010399",1990.5349043837,2039.44095545959,-0.0350175702208368,48.9060510758866,0.162425149700599,-48.906063612475
"FBgn0010401",1.22923484220154,2.4904411780196,-1.01864077097974,1.26120633581807,0.211583243768872,-1.62119414069069
"FBgn0010403",4.47854323573982,2.67556717546326,0.743184782853494,1.80297606027657,0.190439633553406,1.95014007071169
"FBgn0010406",373.038195760047,432.145374358763,-0.212193361781648,59.1071785987166,0.458371718102257,-59.107559482044
"FBgn0010407",322.20013238947,294.314314747487,0.130599373600084,27.8858176419832,0.302312042581504,27.8861234623661
"FBgn0010408",5350.24238233339,6343.57559715966,-0.2456920024727,993.333214826277,0.615077537233226,-993.333245211126
"FBgn0010409",5077.20183533315,5436.61170741713,-0.0986741789007742,359.409872083989,0.344880751317877,-359.40988562924
"FBgn0010411",4835.62156377319,5671.07113343746,-0.229919908896216,835.44956966427,0.594656840165822,-835.449601301825
"FBgn0010412",3564.28932763661,3705.64937626557,-0.0561119309440618,141.360048628965,0.223226623675725,-141.360059765593
"FBgn0010414",417.483084499205,336.024354086351,0.313151944712314,81.4587304128545,0.574447259327499,81.4593323359244
"FBgn0010415",4849.53760524681,5136.80068441858,-0.0830229005758353,287.26307917177,0.296816623163929,-287.263091169138
"FBgn0010416",193.576670116744,204.436251835574,-0.0787459567975774,10.8595817188303,0.177529556272071,-10.8598672198911
"FBgn0010417",310.23334403734,354.973942894255,-0.194359370181871,44.740598856915,0.416174062132146,-44.7410210169612
"FBgn0010421",115.677165983398,104.958903684885,0.140279556797146,10.7182622985125,0.236047136496238,10.7191802416868
"FBgn0010422",401.014624459027,327.56911331176,0.291855519958674,73.4455111472669,0.542939761502636,73.4460910282353
"FBgn0010423",1.43019810154853,0.500744039824898,1.5140697440105,0.929454061723634,0.217360151491888,1.77659563282773
"FBgn0010424",67.7579783190652,58.513670333525,0.211617114306651,9.24430798554019,0.251810481600901,9.24672979677624
"FBgn0010425",0.627545909568155,1.59360917692834,-1.34450494870004,0.966063267360187,0.221275397922105,-1.65558805070028
"FBgn0010431",3.76527545740893,2.29874653868876,0.711908010123318,1.46652891872017,0.178988177491171,1.63019019881739
"FBgn0010433",4.9715857430575,8.0953176491197,-0.703381602044017,3.1237319060622,0.222548492758074,-3.20194420611056
"FBgn0010434",3760.53658811446,2954.87990094827,0.347839039401226,805.656687166192,0.700803521162803,805.656762255243
"FBgn0010435",240.328899850048,128.703276936494,0.900961358042843,111.625622913554,0.745566559189314,111.629258808825
"FBgn0010438",79.6375241815225,58.0973336586979,0.454976416848557,21.5401905228245,0.436479604892779,21.5449950405998
"FBgn0010441",61.9412856802315,73.0690306430616,-0.238358739691614,11.12774496283,0.277669020932494,-11.1302975183315
"FBgn0010452",534.47943306976,419.938018891425,0.347958025868188,114.541414178335,0.622325861098316,114.541942696816
"FBgn0010453",178.695108187072,153.530879042568,0.218971292688791,25.1642291445046,0.370886432263678,25.1651818365009
"FBgn0010470",349.319429100548,371.957938686267,-0.0905926019267834,22.6385095857181,0.230071907467117,-22.6386908473563
"FBgn0010473",13340.6935568917,12291.5807249614,0.118163209928153,1049.1128319303,0.399873330262552,1049.11283858476
"FBgn0010482",86.9606751642819,60.4896035387323,0.523675936520517,26.4710716255495,0.483353805210093,26.4762510467676
"FBgn0010488",3066.21243578989,3245.44220568428,-0.0819574107074069,179.229769894387,0.292037719432929,-179.22978863295
"FBgn0010497",12.0323699116793,2.00965531850888,2.58190083849343,10.0227145931705,0.507197144173192,10.3499284903793
"FBgn0010501",147.957757683275,174.838059867189,-0.240833932578625,26.8803021839136,0.387750140744153,-26.8813810374688
"FBgn0010504",45.0218004273753,136.603843502879,-1.60130241943604,91.5820430755037,0.817697937458416,-91.5960413081369
"FBgn0010516",613.216505494831,723.923429345281,-0.239440579511531,110.70692385045,0.53407927734275,-110.707182785131
"FBgn0010520",69.4636025880989,64.0820998138126,0.11633581298458,5.38150277428625,0.157518296739854,5.38276008484805
"FBgn0010531",104.057016393688,79.943955242658,0.380313389656719,24.1130611510302,0.439224115870822,24.1160601331907
"FBgn0010548",977.520717407294,1084.88450677336,-0.150342282199009,107.363789366069,0.430837043860996,-107.363894628704
"FBgn0010549",3.75612699169484,6.02912455015401,-0.682702692797941,2.27299755845917,0.195013818516813,-2.37331010774296
"FBgn0010551",1286.58252593185,1202.84819235768,0.0970894235248059,83.7343335741677,0.313341266185578,83.7343898614312
"FBgn0010583",2071.22557561887,1792.4542683073,0.20854837367775,278.771307311567,0.554020164798608,278.771385318911
"FBgn0010590",300.610450744407,253.81153059658,0.244137553569869,46.798920147827,0.453682378832079,46.7995569439258
"FBgn0010591",505.508757726421,439.711408256637,0.201179122853317,65.7973494697836,0.460137417472747,65.7976570273464
"FBgn0010602",738.186952043694,590.280222859274,0.322586231610935,147.906729184419,0.626970418138083,147.907080966091
"FBgn0010607",91.4805641364869,126.148350754144,-0.463584177235685,34.6677866176575,0.515820922258048,-34.6708860466071
"FBgn0010611",466.711626572936,465.997025824342,0.00221066065010464,0.714600748593966,0.00771533855366191,0.71460416799202
"FBgn0010612",1688.93254609232,1235.76351561943,0.450709024402235,453.169030472893,0.727947950253339,453.169254604024
"FBgn0010620",31.6857003949493,18.5408176226265,0.773127039780071,13.1448827723228,0.400257177951789,13.1675991933894
"FBgn0010621",224.264403273575,182.478805125752,0.297471739513557,41.7855981478231,0.493877629356671,41.7866569853005
"FBgn0010622",131.952410857694,106.020812258673,0.315670211191644,25.9315985990209,0.434163723834383,25.9335198841765
"FBgn0010638",474.11654364091,429.501379141064,0.142578970884564,44.6151644998456,0.360624904038078,44.6153923227312
"FBgn0010651",310.854096968388,245.775954186718,0.338893818659406,65.0781427816702,0.564179333640412,65.0790251688805
"FBgn0010660",461.521642912312,574.09114547424,-0.314881500108282,112.569502561928,0.60240416602692,-112.569942957253
"FBgn0010741",303.02439225555,343.607413505219,-0.18132723412167,40.5830212496691,0.398804954194176,-40.5834263378158
"FBgn0010747",373.519733868256,336.227801110804,0.151745446537702,37.291932757452,0.355839602845591,37.2922414915873
"FBgn0010750",522.311126781841,496.169091557778,0.0740775711986688,26.1420352240633,0.206586826347305,26.142140179081
"FBgn0010762",1180.09426976309,1462.80494396399,-0.309835296440919,282.710674200897,0.655080863913199,-282.710843982039
"FBgn0010768",210.331758103521,205.454560623934,0.0338473443953519,4.8771974795871,0.0750230308613542,4.87731492704883
"FBgn0010770",46.2326544597201,64.5763127623514,-0.482092869318518,18.3436583026313,0.414664261221147,-18.3499921923237
"FBgn0010772",5509.96751849879,5029.58851671752,0.131603439720636,480.379001781263,0.427145708582834,480.379019808138
"FBgn0010774",942.370885759282,873.55161635436,0.109402016744536,68.8192694049216,0.328810328061825,68.8193563630788
"FBgn0010786",806.253559677895,819.497704420647,-0.0235062829904835,13.244144742752,0.0714852346588874,-13.2441656027213
"FBgn0010803",273.501581604182,329.206100511614,-0.267441894705175,55.7045189074327,0.490794052919801,-55.7051609088024
"FBgn0010808",888.701738412271,837.099539389801,0.0863001266238237,51.6021990224694,0.275122831260556,51.6022711870941
"FBgn0010825",2687.93898813864,2688.54051432889,-0.000322820483132002,0.601526190255754,0.00712037463534469,-0.601526276879627
"FBgn0010830",304.666286425433,341.430104133715,-0.164360403419665,36.7638177082827,0.373362249859256,-36.7641851103768
"FBgn0010877",668.101948662321,1026.7966970854,-0.62001038839699,358.69474842308,0.758879676544347,-358.695284272289
"FBgn0010894",266.342079720944,258.288086531071,0.0442992786968989,8.05399318987264,0.115909207226572,8.0541150183374
"FBgn0010905",3229.41287488135,3098.81327325669,0.0595560744773273,130.599601624667,0.222407748605353,130.599615204057
"FBgn0010909",2562.47911141374,2703.78725983835,-0.0774413973076535,141.308148424608,0.288122473002713,-141.308169644791
"FBgn0010926",113.255091499238,129.077328151637,-0.188659710473816,15.822236652399,0.304205691181739,-15.8233613739583
"FBgn0011016",608.013736334562,548.874014467898,0.147628878693289,59.1397218666633,0.393079226163059,59.139906127353
"FBgn0011020",47.1353591335227,91.876246247516,-0.962882193977731,44.7408871139933,0.655247197911869,-44.7512471543148
"FBgn0011202",383.514647755934,454.61395785997,-0.245360299104989,71.0993101040362,0.50491964788372,-71.0997334660707
"FBgn0011204",458.279581062691,409.459305610737,0.162507931180694,48.8202754519533,0.397685398433901,48.8205459210801
"FBgn0011205",466.416845568512,487.168656433246,-0.0628014205222868,20.7518108647334,0.172456369312657,-20.7519058928111
"FBgn0011206",4696.61016522253,5470.76125667029,-0.220121748144122,774.151091447759,0.58329494856441,-774.151122742415
"FBgn0011207",275.395256724791,286.893344638189,-0.0590107894022994,11.4980879133977,0.146661804595936,-11.4982393407638
"FBgn0011211",13841.4878710885,9657.98838516396,0.5192043981472,4183.49948592456,0.766690977020318,4183.49951814318
"FBgn0011217",1819.51785193719,1726.33166321406,0.0758465440135867,93.1861887231382,0.279204411689442,93.1862195898223
"FBgn0011224",6252.5664668732,6402.44528950213,-0.0341745308664423,149.878822628929,0.127155944521214,-149.878826525072
"FBgn0011225",3500.71864157347,3081.8679922762,0.183846047439493,418.850649297275,0.527822560008189,418.850689645031
"FBgn0011227",802.573021155533,542.538830352379,0.56490626291361,260.034190803154,0.735119504580582,260.034804412288
"FBgn0011230",3407.6611470607,3247.6780248568,0.0693732724958513,159.983122203899,0.25960258969241,159.983137245019
"FBgn0011232",359.221000030379,360.289964913314,-0.00428677683955774,1.06896488293506,0.00932110138696965,-1.06897347834455
"FBgn0011236",77.9886804971939,100.899939108492,-0.371588656452486,22.9112586112978,0.42873227903168,-22.9142717380102
"FBgn0011239",0.640518298606627,1.60665943409252,-1.32675245946973,0.966141135485893,0.221275397922105,-1.64124976234178
"FBgn0011244",1.01852273299197,6.58282468106725,-2.69222859428625,5.56430194807528,0.422411587082246,-6.18138746344596
"FBgn0011259",3832.83751370865,3671.19364849311,0.0621636230905827,161.643865215536,0.22462766774144,161.643877168714
"FBgn0011260",1033.28976043392,896.142341210672,0.205445068914685,137.147419223243,0.522838937509596,137.147573100191
"FBgn0011270",0.640518298606627,2.45843622161812,-1.94042923648244,1.8179179230115,0.274911715031475,-2.65896430901249
"FBgn0011272",4188.70206010064,4475.24143413758,-0.0954622464084795,286.539374036945,0.34273120425815,-286.539389938844
"FBgn0011273",1.1189027038395,1.74992489494831,-0.645208414663653,0.631022191108806,0.134615384615385,-0.902487065848893
"FBgn0011274",764.932483547535,784.173885438117,-0.0358411834807961,19.2414018905815,0.141991657710221,-19.2414352714476
"FBgn0011276",22.0505311127855,18.0275692788329,0.290608519006641,4.02296183395268,0.201500844464916,4.03344458605286
"FBgn0011277",12.4937460320338,12.2911790257176,0.0235827965661155,0.202567006316221,0.0163455141000051,0.203935137584955
"FBgn0011278",NA,NA,NA,NA,NA,0
"FBgn0011279",5.82196185499536,2.26915241412857,1.35935187206098,3.55280944086679,0.323468447719945,3.80398375853366
"FBgn0011280",326.382285488727,77.7282466150487,2.07005187909453,248.654038873678,0.920018936486002,248.662655344494
"FBgn0011281",14.7279489806006,13.1080554949334,0.168102848265065,1.61989348566729,0.137526229592098,1.62859248202309
"FBgn0011282",0.750806536397575,1.15065341857853,-0.61594023817123,0.399846882180959,0.124776088847945,-0.734343180119667
"FBgn0011283",4.2191096788171,3.94769738124233,0.0959271906334957,0.271412297574768,0.0641537437944624,0.287865699897799
"FBgn0011284",8608.50057337417,9306.18985045718,-0.112428647804988,697.689277083007,0.378429039357183,-697.689286141625
"FBgn0011286",2803.94862624285,3502.85279913575,-0.321070446212276,698.904172892908,0.683594349762014,-698.904246641377
"FBgn0011288",6930.50517097789,5848.58856569415,0.244872013099923,1081.91660528374,0.606089103843595,1081.91663299489
"FBgn0011289",580.398117986179,635.025896270113,-0.129772584700661,54.6277782839347,0.352794411177645,-54.6279324262091
"FBgn0011290",682.296299124887,669.50113061194,0.0273118990452916,12.7951685129473,0.0979771226777215,12.7951976621913
"FBgn0011291",71.7840171097244,73.8313671659739,-0.040571213588031,2.04735005624951,0.0749398638620195,-2.04775200554093
"FBgn0011293",13.1636904823367,3.24563188584092,2.01999272369614,9.91805859649579,0.485695276114438,10.1216726348618
"FBgn0011294",1.8597131721515,0.624280084307223,1.57481478131658,1.23543308784427,0.241043553917805,2.00158350062985
"FBgn0011296",119.091970859921,81.5424766352796,0.54645246985364,37.5494942246413,0.54589538870976,37.553470236826
"FBgn0011297",118.97691874476,112.169533626677,0.0850008424060104,6.80738511808238,0.155234402988894,6.80791578158097
"FBgn0011300",2072.50644692587,2529.14924975932,-0.287275586101424,456.642802833453,0.646175597522903,-456.642893196482
"FBgn0011305",1095.0930842393,1150.52355054384,-0.0712370091220208,55.4304663045343,0.236808434413225,-55.430512079987
"FBgn0011327",118.138863862016,84.7157647322251,0.479781272427057,33.423099129791,0.51372255489022,33.4265425299896
"FBgn0011335",160.988727114031,193.761087835476,-0.267319199619994,32.7723607214444,0.426640309125339,-32.773450944491
"FBgn0011336",654.490704634361,464.224842802516,0.495548972541691,190.265861831845,0.70587031066073,190.266507161399
"FBgn0011361",1030.9870222644,873.713900050486,0.238793324810616,157.273122213912,0.556687906238804,157.273303497969
"FBgn0011455",1569.27058677227,1345.98796745781,0.221428622367365,223.282619314455,0.556323250934029,223.282729109438
"FBgn0011474",359.626842609203,341.29099049849,0.0754983776317156,18.3358521107129,0.207232969957521,18.336007543382
"FBgn0011476",114.6219006638,100.522852157175,0.189359213558956,14.0990485066241,0.291020523056451,14.1003200567895
"FBgn0011481",1415.61708187564,1348.24906657397,0.0703440405634859,67.3680153016712,0.242796458365321,67.368052027428
"FBgn0011509",207.364531815058,251.461920210686,-0.278170791207856,44.0973883956278,0.468799580326526,-44.0982657516589
"FBgn0011554",0.504329183309821,0.624280084307223,-0.307827731758311,0.119950900997401,0.10805312452019,-0.330372715413296
"FBgn0011555",0.775153402570361,1.22603256183162,-0.66144354307618,0.450879159261255,0.127251906443523,-0.800499579595959
"FBgn0011556",0.504329183309821,0.861795526339535,-0.772979899181942,0.357466343029713,0.128614565740314,-0.851633789218325
"FBgn0011559",5.08553848709198,28.427376099226,-2.48280849324624,23.341837612134,0.655368749680127,-23.4735110523622
"FBgn0011566",160.800870639119,194.962222999114,-0.277919388315387,34.1613523599956,0.436709913506321,-34.1624828466869
"FBgn0011569",4.62483240546788,13.8450662206535,-1.58189896274961,9.22023381518566,0.44977352986335,-9.35495141275685
"FBgn0011570",274.62142099028,222.417826258485,0.304171741552966,52.2035947317945,0.521054045754645,52.2044808744403
"FBgn0011573",281.613320991008,261.94592599319,0.104446554397331,19.6673949978186,0.230327805926608,19.6676723351531
"FBgn0011576",923.120757494588,1406.21714968931,-0.60722810363595,483.096392194721,0.765398689799887,-483.096773822311
"FBgn0011581",6339.27195122683,5259.46359536916,0.269401491368948,1079.80835585767,0.632542607093505,1079.80838946418
"FBgn0011582",3138.31670093851,2582.04405515049,0.281477331875394,556.27264578802,0.632158759404268,556.272717002634
"FBgn0011584",1161.07192022826,1016.60350198893,0.191700234074768,144.468418239335,0.505303495572957,144.468545426177
"FBgn0011586",513.241699046863,468.144647411328,0.132684026142409,45.0970516355349,0.339238190286094,45.0972468258195
"FBgn0011589",1270.96706842333,1244.02037808249,0.030916531468098,26.9466903408425,0.113522954091816,26.9467080764454
"FBgn0011591",999.983981898653,807.307801892187,0.308786151370808,192.676180006466,0.638108398587441,192.676427439299
"FBgn0011592",774.287368736395,708.26038522798,0.128589256068217,66.026983508415,0.365154306771073,66.0271087237453
"FBgn0011596",1.03145122145936,2.30600147239808,-1.1607178380675,1.27455025093872,0.237915195250525,-1.72387477554956
"FBgn0011603",1641.74379963846,921.024618727069,0.833917381860448,720.719180911387,0.80909974921951,720.719663358632
"FBgn0011604",596.323246526179,567.728667002737,0.0708929873985635,28.5945795234419,0.210495675316035,28.5946674038728
"FBgn0011606",21.0160157692311,23.5732575008126,-0.165661944926347,2.55724173158143,0.155247197911869,-2.56260202796657
"FBgn0011638",466.304564242421,397.2448119569,0.231244173005332,69.0597522855213,0.488414197246533,69.060139440962
"FBgn0011640",1585.47199882513,1467.02619360565,0.112017767672965,118.44580521948,0.351380572188955,118.445858188757
"FBgn0011642",2992.1975453857,3368.79791928224,-0.171028464208723,376.600373896533,0.511515430677107,-376.600412731776
"FBgn0011648",408.47025547859,434.08999306765,-0.0877631388637425,25.6197375890596,0.237422590716004,-25.6198879096068
"FBgn0011653",0.504329183309821,0.988671150426503,-0.9711250246722,0.484341967116681,0.158477915962946,-1.08520548959865
"FBgn0011655",641.636211527892,680.189758905423,-0.0841817203010078,38.5535473775308,0.246244690106966,-38.5536392828685
"FBgn0011656",2305.90846319473,2286.36147389268,0.0122817322273094,19.5469893020449,0.0422168483545729,19.5469931604635
"FBgn0011659",28.6775467734658,34.6304136093354,-0.272118004828024,5.95286683586954,0.219727212242182,-5.95908313200504
"FBgn0011660",115.608632656837,161.896690749826,-0.485824366626948,46.288058092989,0.564838272173601,-46.2906075498597
"FBgn0011661",1366.02723391346,1257.87107158544,0.119002188903426,108.156162328014,0.364674497159527,108.156227795929
"FBgn0011666",2432.21953887448,2699.99071626671,-0.150680990365906,267.771177392236,0.46474358974359,-267.771219788059
"FBgn0011668",3.05494009945985,11.4038317217261,-1.90030265830375,8.34889162226624,0.44897384717744,-8.56242614645544
"FBgn0011669",3.53555051611295,22.6698059474832,-2.68076526386295,19.1342554313702,0.623419827012641,-19.3211343692045
"FBgn0011670",0.872469251322837,4.11444445394871,-2.23752145426,3.24197520262587,0.346211423307232,-3.93915034908733
"FBgn0011672",666.343373796029,534.608282607196,0.317783615727588,131.735091188833,0.619203899892523,131.735474481844
"FBgn0011674",12.0656991329785,9.58008346231644,0.332801383288083,2.4856156706621,0.185392036439941,2.50779624829439
"FBgn0011676",1238.39294319194,1080.07601315068,0.197336306256564,158.316930041262,0.52075976252623,158.317053027485
"FBgn0011692",0.763735024864961,1.51520307932519,-0.988367075590567,0.751468054460225,0.176250063974615,-1.24160126972619
"FBgn0011693",413.263914566736,184.884170903087,1.16044168394378,228.379743663649,0.861942781104458,228.382691859028
"FBgn0011694",2.58482214869514,14.6687263680587,-2.50460668953248,12.0839042193636,0.535096473719228,-12.3407372491275
"FBgn0011695",626.328370410358,203.446072269595,1.62227280128505,422.882298140763,0.911631864476176,422.885409833272
"FBgn0011701",1428.42843811882,989.746502688327,0.529297791918242,438.681935430491,0.747101949946261,438.682254746182
"FBgn0011703",48.3895135877886,56.8438114877743,-0.232308856031137,8.4542978999857,0.246871641332719,-8.45748901189313
"FBgn0011704",8.53325663953173,14.6063199651753,-0.775424396478058,6.07306332564362,0.293892983264241,-6.12236728332521
"FBgn0011705",46.0287271419101,19.7274703028474,1.22232857951627,26.3012568390627,0.613823634781719,26.3296448603213
"FBgn0011706",39.7424474360997,29.1071459666464,0.449307333679674,10.6353014694533,0.328420082911101,10.6447881343996
"FBgn0011708",589.374932672946,605.222695802896,-0.0382803885362662,15.8477631299497,0.136342699216951,-15.8478093631625
"FBgn0011710",352.601775602446,395.413281398837,-0.165321590382589,42.8115057963906,0.395254363068734,-42.8118249994395
"FBgn0011715",304.197732524117,322.229280494979,-0.0830781962314091,18.031547970862,0.206330927887814,-18.0317393562625
"FBgn0011722",75.2206241113457,28.6332757595821,1.39343554680332,46.5873483517636,0.72251010798915,46.6081826407302
"FBgn0011723",0.504329183309821,0.621094535329777,-0.300447164235838,0.116765352019956,0.10805312452019,-0.322339333513148
"FBgn0011725",916.8262388242,919.72086375789,-0.0045477347019416,2.8946249336899,0.012507037207636,-2.89462850615242
"FBgn0011726",671.28866249966,583.484298006034,0.202239444250262,87.8043644936258,0.48380802497569,87.8045974019716
"FBgn0011737",780.397029769864,892.659093084926,-0.193901027644306,112.262063315061,0.490896412303598,-112.262230769584
"FBgn0011739",695.973190873228,637.17649323032,0.127338690218825,58.7966976429076,0.35798275244383,58.796835534351
"FBgn0011740",714.204405760712,645.105323790615,0.146802310731141,69.0990819700968,0.404223604073903,69.0992379120681
"FBgn0011741",164.321232246469,145.755568807224,0.17296790081503,18.565663439246,0.312125748502994,18.5664691536669
"FBgn0011742",921.137379633016,1033.98979681132,-0.166733706618737,112.852417178307,0.468524489482573,-112.852540348526
"FBgn0011743",0.640518298606627,0.881137584144918,-0.460127517880324,0.24061928553829,0.117610931982189,-0.519244617963119
"FBgn0011745",631.678025424869,510.868673438291,0.306236913041679,120.809351986578,0.607778033676237,120.809740122491
"FBgn0011746",755.385765259182,585.746089137389,0.366938180758858,169.639676121792,0.658401146425099,169.640072973149
"FBgn0011747",8127.15968425507,9154.91742890897,-0.171795633024086,1027.7577446539,0.521316341675623,-1027.75775901221
"FBgn0011754",1863.78998289721,1705.09827469822,0.128384409687184,158.691708198995,0.406264394288346,158.69176013162
"FBgn0011758",19.096086500683,15.5790661898335,0.293668245845544,3.51702031084943,0.19252520599826,3.52925954068916
"FBgn0011760",6008.79872900051,6738.779819129,-0.165410790300672,729.981090128488,0.519384308306464,-729.981108869199
"FBgn0011761",4.18143725768037,0.500744039824898,3.06185366616664,3.68069321785547,0.373829264547827,4.78773959577851
"FBgn0011762",38.8931288605814,86.6795276800153,-1.15617599129609,47.7863988194339,0.711743180306055,-47.800383419517
"FBgn0011763",785.822324285777,1044.19132428448,-0.410111018388174,258.368999998706,0.694924254055991,-258.369325484622
"FBgn0011766",943.656136293862,989.437786873509,-0.0683477531371814,45.7816505796468,0.229860791238037,-45.7817015980428
"FBgn0011768",256.086265018739,204.579695892007,0.323966909504598,51.5065691267321,0.527598648856134,51.5075879629913
"FBgn0011769",89.5701991248142,106.652990783199,-0.251833703995187,17.0827916583851,0.332642407492707,-17.0846478178001
"FBgn0011770",97.6885989500491,80.1703919874868,0.285120669626007,17.5182069625623,0.357995547366805,17.5205270748175
"FBgn0011771",546.80276654782,478.421560669143,0.192738134408958,68.3812058786773,0.45504503812887,68.3814775023946
"FBgn0011774",75.1614419900466,141.55258969189,-0.913273492879253,66.3911477018439,0.691354470546087,-66.3974288782393
"FBgn0011785",753.756173235672,606.271422331237,0.31413409260527,147.484750904435,0.621788474333384,147.48508544789
"FBgn0011787",279.883469845733,224.505675039961,0.318074368859078,55.3777948057722,0.536471927938994,55.3787082627822
"FBgn0011802",87.5177569315982,80.0785047608462,0.128160726339664,7.43925217075194,0.192800296842213,7.44035604200588
"FBgn0011812",NA,NA,NA,NA,NA,0
"FBgn0011817",2022.79367303761,1986.13420047416,0.0263860639095223,36.659472563455,0.117873227903168,36.6594820592855
"FBgn0011818",975.178801459105,1051.86716999293,-0.109213862346881,76.6883685338234,0.333973079482062,-76.688446300908
"FBgn0011822",0.750806536397575,0.500744039824898,0.58436786582479,0.250062496572676,0.117911612672092,0.635623359231533
"FBgn0011824",50.8677350652645,73.0986159857988,-0.523093232890073,22.2308809205343,0.454066226521316,-22.237034267934
"FBgn0011826",1549.67856041494,1375.63220257698,0.171874203987134,174.046357837966,0.489930395619018,174.046442702525
"FBgn0011828",2842.61240382275,1941.9430309529,0.549716519600782,900.669372869855,0.766102410563488,900.669540627432
"FBgn0011829",104.192009500235,59.9906285691201,0.796435588421071,44.2013809311145,0.610145094426532,44.2085555731467
"FBgn0011832",NA,NA,NA,NA,NA,0
"FBgn0011834",0.504329183309821,0.621094535329777,-0.300447164235838,0.116765352019956,0.10805312452019,-0.322339333513148
"FBgn0011836",140.235585828176,143.397494026965,-0.0321673216829067,3.16190819878901,0.0639362301038948,-3.16207181989173
"FBgn0011837",164.766629247782,187.407528603373,-0.185754832513775,22.6408993555909,0.344599263012437,-22.641661345577
"FBgn0011877",NA,NA,NA,NA,NA,0
"FBgn0012034",5273.22039234478,5015.87585638189,0.072182653215919,257.34453596289,0.263984850811198,257.344546086158
"FBgn0012036",2581.43607353091,1775.78251411029,0.539718970831979,805.653559420614,0.761477045908184,805.653740203366
