"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0027550",1395.53313433712,-0.181449475878612,0.0626502759853011,-2.89622787808922,0.00377678037165021,0.0160246974807082
"FBgn0027552",1129.98571008828,-1.01786139029018,0.0714734306207676,-14.2411156348556,5.09077983313699e-46,1.44719557812011e-43
"FBgn0027553",136.951847698017,-0.0215417396531826,0.138425636935853,-0.155619581242491,0.876332889388505,0.929492694598858
"FBgn0027554",479.153316366115,0.0564657773680401,0.0786389308890144,0.718038466821631,0.472733568942143,0.641468489068403
"FBgn0027556",18.4469602908829,-0.564929430432005,0.454089119465732,-1.24409373890457,0.213465065125744,0.378155007183117
"FBgn0027558",351.560135457449,0.162584801088878,0.0956908808733559,1.69906264426653,0.0893073809289993,0.201759765215757
"FBgn0027560",458.340262144509,-0.20801701844567,0.160471371195905,-1.29628741186314,0.194876483821756,0.355468262166034
"FBgn0027561",1050.20337680969,-0.123800085124325,0.0592689217820771,-2.08878584934477,0.0367270047764379,0.10360092802703
"FBgn0027562",22.9443773817002,-2.03693839876367,0.412233451601345,-4.94122539267752,7.76330998255046e-07,8.25022994407284e-06
"FBgn0027563",15.610560653355,-1.12451016834612,0.463014084293757,-2.42867378443002,0.015154160557828,0.0510492689759091
"FBgn0027564",287.612673830015,-0.126263526864198,0.0966769884047732,-1.30603496186238,0.191540668428651,0.351169330114441
"FBgn0027565",214.920632650793,0.834279685530949,0.123381782175392,6.76177366562096,1.36312538728618e-11,3.05256569222906e-10
"FBgn0027567",3697.19419901289,-0.0978896052863876,0.0483798852930089,-2.02335339766779,0.0430367252389858,0.117200065485838
"FBgn0027568",599.205217859362,-0.194370987021073,0.0737096945847434,-2.63697995380521,0.00836477746054606,0.0311065161814057
"FBgn0027569",544.572036292294,0.194213521103861,0.0756587194479189,2.56696812371443,0.0102592042950842,0.0365955722397672
"FBgn0027570",576.184629389792,-0.560629242018562,0.143905815002599,-3.89580672614542,9.78724142112945e-05,0.000682771838471976
"FBgn0027572",312.50604075206,-0.0597782570312798,0.10634674282771,-0.562107079556968,0.574043065143812,0.726197525248017
"FBgn0027574",167.828052420001,0.411981762251972,0.124687648786476,3.30411044126333,0.000952782897940757,0.0050313623207047
"FBgn0027575",5668.85956424624,-0.0126355236066807,0.0681274537954893,-0.185468895470703,0.852861274818116,0.915287571989156
"FBgn0027578",93.3903236685166,-1.36275254824874,0.215055240836153,-6.33675581655321,2.3465343053354e-10,4.40631781299128e-09
"FBgn0027579",650.39978098412,0.431658654694938,0.077749809684672,5.55189339299486,2.8259192241369e-08,3.80532333418645e-07
"FBgn0027580",1122.81779401174,-0.267649599621027,0.0641693591860699,-4.17098757126328,3.0328240525656e-05,0.000234071805082627
"FBgn0027581",544.396423423471,-0.294989578064473,0.125573902770972,-2.34913124108669,0.0188172729294091,0.060903216685507
"FBgn0027582",473.41650834536,-0.142580607597233,0.0922244431843132,-1.5460175488648,0.122100329673346,0.254133572071797
"FBgn0027583",188.223696755968,-0.25463285444518,0.120978365375756,-2.10478008736765,0.0353104552899759,0.100631356011588
"FBgn0027584",35.4195269543626,-2.86430382008873,0.444181004624368,-6.44850587996439,1.12958181832423e-10,2.21035187929832e-09
"FBgn0027585",405.980397197851,0.0729301380578707,0.10264951478491,0.710477182582766,0.477408275577705,0.645756845395484
"FBgn0027586",154.352616118034,-2.17741871803878,0.185888875532767,-11.7135504305903,1.08633361250421e-31,1.65933405826389e-29
"FBgn0027587",494.595199709367,0.159444962637381,0.0803846047212146,1.9835261141155,0.0473086930800673,0.125722452604884
"FBgn0027588",4853.16761679178,-0.361597876059669,0.045451643920585,-7.95566111297246,1.781774894524e-15,6.26621452596515e-14
"FBgn0027589",846.539274518332,0.0548341881417726,0.0615456488939058,0.890951499045811,0.372955190435931,0.551165836667338
"FBgn0027590",1397.65623667014,-0.399001504399964,0.0765929907910629,-5.20937360297623,1.89479236213446e-07,2.23145052175881e-06
"FBgn0027592",268.057765145101,-0.163422035286958,0.102628244499515,-1.59236900215837,0.111301816957532,0.237700917100038
"FBgn0027594",2785.91552485411,0.198049766287554,0.0554357060804109,3.57260293573745,0.000353450478578547,0.00213909650962321
"FBgn0027596",1169.13060943194,-0.102106065994758,0.0733053622044978,-1.39288672648415,0.163654046910283,0.313933555029022
"FBgn0027597",172.757088582394,0.0696670422316259,0.123499650458816,0.564107201703037,0.572681177161511,0.725079694058011
"FBgn0027598",3511.74565323782,0.249533662020251,0.0586639049529094,4.25361493103052,2.10346898025224e-05,0.000167916548704379
"FBgn0027599",165.390312327356,0.0352919191427282,0.123636336855584,0.285449407838343,0.775299859310057,0.868115161409709
"FBgn0027600",0.877760706506845,1.33431484350604,1.85192592082232,0.720501197431027,0.471216462721908,NA
"FBgn0027601",1675.65865526225,0.0713367051971985,0.0841565560749105,0.847666640893663,0.39662364952904,0.574184789849224
"FBgn0027602",67.3870094100961,0.224836434232073,0.187490528123642,1.1991882282384,0.230454763526634,0.398323602420464
"FBgn0027603",888.31169972024,0.0739078096594787,0.0744451211869085,0.992782448079025,0.320815985282901,0.498637806373819
"FBgn0027607",521.702780809644,0.0328093272199883,0.0757377980079472,0.433196212234023,0.664872230410016,0.792211247644209
"FBgn0027608",6746.62258865833,0.328650836735419,0.0482918674773002,6.80551102915832,1.00691164340548e-11,2.29504092619413e-10
"FBgn0027609",281.877906983104,0.116425973846281,0.0982699923490383,1.18475610980772,0.236113890541928,0.404281337762438
"FBgn0027610",951.532410075299,-0.510413405583275,0.0847964680161787,-6.01927671664215,1.75198143506823e-09,2.85961371714327e-08
"FBgn0027611",1715.35710089314,-1.70473854145456,0.0974992516582155,-17.484632060875,1.87620059264273e-68,1.47700283577736e-65
"FBgn0027615",170.697937022367,-0.241616929994894,0.139720015977848,-1.7292936040975,0.083756560763917,0.192881332776311
"FBgn0027616",6309.8604852859,0.217912853245787,0.0560979442150572,3.88450693327363,0.000102537766891897,0.000710474953535325
"FBgn0027617",56.8600093770029,-0.0493901221336801,0.218980721919785,-0.225545526111528,0.821554912884905,0.897657844880228
"FBgn0027619",693.451526442939,0.084034357892972,0.0724035246867981,1.16063904701444,0.245788719156993,0.416388305223086
"FBgn0027620",385.177623182888,0.267150256689412,0.122941454692865,2.17298760094235,0.0297812504976202,0.0874247236883673
"FBgn0027621",1459.40395395179,0.0359446511807298,0.0539079999867854,0.666777680298676,0.504914151551855,0.668542583067742
"FBgn0027654",6076.05302846697,-0.40137470146738,0.0649228264571222,-6.18233560321753,6.31600721785344e-10,1.11444858392262e-08
"FBgn0027655",1336.71046190411,-0.112124696814286,0.0911171989776279,-1.23055469299288,0.218489459356526,0.384196069940668
"FBgn0027657",1013.68460422835,-0.444244099651404,0.0846482528409311,-5.24811894802148,1.53660077620774e-07,1.84991372536274e-06
"FBgn0027660",219.262283990582,-0.291707155580969,0.151116191750393,-1.93035009817345,0.0535634735456097,0.137869363245918
"FBgn0027779",2136.10819759028,-0.139375869468036,0.0537348868862188,-2.59376873283753,0.00949303185754508,0.0344796152828784
"FBgn0027780",379.160835320971,0.0809152009969227,0.102191062019625,0.791803112696719,0.42847548709664,0.603249158749073
"FBgn0027783",94.6603985416456,0.660856284867978,0.183586550470825,3.59969879696061,0.000318585993673539,0.0019511723873459
"FBgn0027784",81.226653940176,0.171588774252776,0.172696637022155,0.993584919842786,0.320424988864053,0.498211688853649
"FBgn0027785",547.00818726346,-0.239373542739753,0.113233689528487,-2.1139781255607,0.0345171356635258,0.098866041528274
"FBgn0027786",701.220609159208,-0.288539878357035,0.0763700043690988,-3.7781833422781,0.000157976560742955,0.00105297031139252
"FBgn0027788",39.3421358175394,0.450280519377954,0.246320505255616,1.82802693957891,0.0675455086399067,0.1644684119488
"FBgn0027790",10.8674521295128,-1.38098800823062,0.52057964047737,-2.65278912360894,0.00798297269733522,0.0300028434023241
"FBgn0027791",72.3593903724802,0.308284184873221,0.180392997645546,1.70895871179529,0.0874585977554589,0.198767774690066
"FBgn0027793",9.24456794187268,0.479420733569147,0.49011661138386,0.978176871450014,0.327986853430432,0.506506331372724
"FBgn0027794",320.450583272305,-0.197417709667731,0.0910810307974141,-2.16749533837441,0.0301971047595054,0.0884479593900339
"FBgn0027795",87.2748129077545,-0.567972040614005,0.173649323375117,-3.27079904243032,0.00107244089050758,0.00555433202097902
"FBgn0027835",1272.76236460705,0.0176298927131179,0.0573526049644117,0.307394803149003,0.758542883323946,0.856830008015824
"FBgn0027836",606.65154660114,0.947383765340053,0.0752894570173076,12.5832195219879,2.61164998681758e-36,4.68905718685809e-34
"FBgn0027841",69.1431568178821,-0.0789038329864093,0.181953906867046,-0.433647368968364,0.664544531174912,0.792189718351084
"FBgn0027843",69.8404702008743,-0.752857876389615,0.219923625660454,-3.42326966522447,0.000618726635478952,0.00347532842343117
"FBgn0027844",3998.97530935108,-0.445702173445426,0.0754383308676376,-5.90816589284624,3.45937564537451e-09,5.41334103283834e-08
"FBgn0027864",49.3557442178256,-0.264146515210129,0.215801601375672,-1.22402481504434,0.220942866498904,0.386886487552344
"FBgn0027865",1088.59940510227,-0.00157941042459695,0.0635838982350323,-0.0248397859904532,0.980182756208198,0.98926119935014
"FBgn0027866",1359.41104615744,0.123869040250885,0.0668604782572919,1.8526496291907,0.0639325940974739,0.157507503127961
"FBgn0027868",139.654381283065,-0.0500824831916237,0.132053991914346,-0.379257623836987,0.704496564423506,0.819390594420975
"FBgn0027872",287.028932503891,0.0881850529465669,0.0959251134831266,0.919311426846306,0.357932702663002,0.536558265570991
"FBgn0027873",65.2483218337885,-0.117440838423069,0.200603974953152,-0.585436247963163,0.558254421649019,0.713522636587494
"FBgn0027889",65.8180902323717,-0.207405291305191,0.189262295524622,-1.09586164920106,0.273139324442208,0.446911204250968
"FBgn0027903",77.4269455484597,0.243327398471568,0.197356737610985,1.23293180368231,0.217601208599336,0.383337173244745
"FBgn0027929",5.11109135636305,-0.341622385143844,0.689698082740186,-0.495321639559401,0.620373098251505,0.762813683468209
"FBgn0027930",130.300570955905,0.126876955816203,0.140704398371132,0.901727005587582,0.367201903604135,0.545775870834023
"FBgn0027932",885.097679908412,-0.514509912039018,0.070817907757674,-7.26525152083816,3.7234478640875e-13,1.04399357372799e-11
"FBgn0027934",0.241476408615445,-1.40498486110259,3.31987910286822,-0.423203622050196,0.672146704365419,NA
"FBgn0027945",251.472088344645,-0.0314293730420155,0.117822553942458,-0.266751754993911,0.789660302489572,0.876451719125907
"FBgn0027948",2681.29168690346,-0.0705344519030617,0.0451388256947355,-1.56261158365243,0.118143982030214,0.248017540943017
"FBgn0027949",1.86201267082718,2.65991474820842,1.55046568794352,1.71555860209744,0.0862428609376917,0.196921990963187
"FBgn0027950",454.150797865444,0.137337910411983,0.0964809348112421,1.42347201217188,0.154599369878086,0.301768062432259
"FBgn0027951",2126.77257503837,0.289912791438475,0.0573350229332365,5.05646944235223,4.27089266400011e-07,4.7150286432985e-06
"FBgn0028292",240.358858562202,-0.0288866379957489,0.109371543767156,-0.264114750517251,0.791691498073318,0.877903433880414
"FBgn0028325",2799.79340346116,-0.300996271759577,0.0528863044578488,-5.69138408979731,1.26013685958783e-08,1.79363569137995e-07
"FBgn0028327",843.461099334486,-0.0909012677367615,0.072628267291294,-1.25159626034005,0.210717017960017,0.374844074709336
"FBgn0028331",2060.77818599424,0.329177728622865,0.0537125289495195,6.12850921490282,8.87062923189429e-10,1.50550612867672e-08
"FBgn0028341",2837.3404591356,0.461290390105312,0.0506145103218614,9.11379735123254,7.9547813911999e-20,4.37684047083547e-18
"FBgn0028342",1226.72569162946,-0.363250510952503,0.0662936672984895,-5.47941493894062,4.26734537905088e-08,5.57040977158249e-07
"FBgn0028343",724.278050924129,0.511319522693069,0.0816835122192915,6.25976416538451,3.85560097268045e-10,6.97141702374765e-09
"FBgn0028360",406.011711593751,0.269367338088238,0.097732257146034,2.75617637363826,0.00584814528577236,0.0231801083370542
"FBgn0028369",528.098963961303,0.129094848419311,0.0912145996299139,1.41528712446351,0.156984328539864,0.305306739187482
"FBgn0028370",1159.22563643574,-0.179014558325674,0.062389076675715,-2.86932533488439,0.00411348453963766,0.017267186537593
"FBgn0028371",259.815654207604,-0.00272172347690745,0.127612721996537,-0.0213279948450696,0.982984012258306,0.990533515306371
"FBgn0028372",332.975344513746,0.0435647388616534,0.0997998913277866,0.43652090480307,0.662458835336573,0.791085615033195
"FBgn0028374",2137.3806608548,-0.456400840442025,0.0744079014201099,-6.13376848065057,8.58213895369621e-10,1.46025735817384e-08
"FBgn0028375",296.520937277373,-0.211578688506519,0.099084809982067,-2.13532920479751,0.0327341289858843,0.0945846024421859
"FBgn0028379",2.92777116529408,0.761387219898489,0.943358811702095,0.807102462449812,0.419607453540833,0.595133832174683
"FBgn0028380",127.893579973479,-0.142987244065413,0.152195327432399,-0.93949825186929,0.347474989354043,0.525577747716417
"FBgn0028381",1.5835995747512,-1.12772246377919,1.85612883470204,-0.607566911679499,0.543474751771897,NA
"FBgn0028382",120.181589077495,0.0567183853411625,0.15394470181999,0.368433500280408,0.712550021917864,0.825832240253545
"FBgn0028387",238.253056792491,0.0135791904764438,0.103077155070075,0.131738118569651,0.895191434000928,0.94059436710118
"FBgn0028394",16.567344881605,-0.673309134104746,0.378521702543911,-1.77878607641166,0.075274840774193,0.178099806816938
"FBgn0028396",111.849832009378,0.291515409806915,0.224322404514935,1.29953764733075,0.193759482250536,0.354032233771109
"FBgn0028397",2158.02321327911,0.212491577814947,0.0781218641080451,2.72000137530082,0.00652816448022149,0.0254124135757272
"FBgn0028398",210.080436420665,-0.320176801209125,0.119789973573651,-2.6728180302358,0.00752170394906501,0.028626670961224
"FBgn0028399",3392.38173215292,0.0186629342077279,0.0517774707522636,0.360445072665354,0.718514325458525,0.829566291374384
"FBgn0028400",7656.26298426768,-0.133670279352598,0.0509263072208959,-2.62477856037736,0.00867053364007259,0.0319993657672207
"FBgn0028402",121.626080942562,0.212488974427824,0.148153155522118,1.43425209999055,0.151500334126292,0.297877890383952
"FBgn0028406",598.487924656765,0.352543609086603,0.0770846382526125,4.57346128980056,4.79732344586926e-06,4.30664983728298e-05
"FBgn0028407",558.657291244192,-0.506166301531531,0.0883195770987082,-5.73107705175973,9.97949180208111e-09,1.4443955316717e-07
"FBgn0028408",1235.37131041514,-0.0699557729531668,0.0629582539517829,-1.1111453790752,0.266505777670733,0.440119433384264
"FBgn0028410",0.254498385966637,0.00645142888251814,3.26733210085018,0.00197452498962057,0.998424558019571,NA
"FBgn0028411",89.6334526712677,0.0527072056796529,0.190429475848216,0.276780710784835,0.781948493328007,0.871885012605857
"FBgn0028412",2.70921119583981,2.1767661257087,1.22664513714827,1.77456874835805,0.0759691212172846,0.17942949146958
"FBgn0028415",69.1460717617043,2.02048146955987,0.895751109936267,2.25562820648208,0.0240939251985672,0.0740249866352858
"FBgn0028416",0,NA,NA,NA,NA,NA
"FBgn0028418",134.343724435743,-0.468750490001776,0.167153046203416,-2.80431915928911,0.00504229647608607,0.0204529774618568
"FBgn0028421",1345.30984787255,0.0936704395001344,0.0535215294712891,1.75014504304072,0.0800932890544688,0.186714059267297
"FBgn0028422",6.68601093521876,-0.417958674502304,0.631897250884246,-0.661434551135383,0.508333674262222,0.67178290578507
"FBgn0028424",304.014691009852,0.0403360430029796,0.101833230615524,0.396099021499868,0.69203198012907,0.811440797965273
"FBgn0028425",318.030542466071,0.0274788909013732,0.102904676288846,0.26703247988694,0.789444153463667,0.876451719125907
"FBgn0028426",79.2144388312677,-0.224164468141125,0.187565842730547,-1.1951241488204,0.232038528215773,0.399536014993222
"FBgn0028427",325.170847909638,0.0830764464987064,0.0939821894223949,0.883959471568878,0.376718091289507,0.555437506449607
"FBgn0028429",485.982088104517,0.0266045467462386,0.0793116508976717,0.33544310886384,0.73729085354431,0.843655615413925
"FBgn0028430",0.378114684235797,-2.03371921312519,2.5090468455723,-0.8105545006918,0.417621554814107,NA
"FBgn0028434",49.5589428820929,0.260935143437411,0.22060162310948,1.18283419568456,0.236874865259635,0.405042167262675
"FBgn0028436",98.4330517973018,-0.401457212773912,0.171799572066771,-2.33677655854628,0.0194508053239908,0.0626761781126329
"FBgn0028467",385.786085105472,-0.10756065401198,0.0839121760512447,-1.28182415322293,0.19990433934527,0.362541380269271
"FBgn0028468",62.3909111433669,0.207563402126139,0.200039452394198,1.03761232917752,0.299450575598923,0.475570637908035
"FBgn0028471",672.20253406516,-0.0583154339654811,0.0676368725852382,-0.862184068194314,0.388586235334732,0.565849677349979
"FBgn0028473",2056.04102244892,1.02969350511386,0.0846349882644491,12.1662863814253,4.69982606885634e-34,7.51531562323059e-32
"FBgn0028474",408.35271194911,-0.0494759624077714,0.0889388799809416,-0.556291718744079,0.578011447432013,0.72948195252426
"FBgn0028475",520.310790842506,-0.118109981162198,0.0799542797247084,-1.47721900026945,0.139616942228516,0.280283948196095
"FBgn0028476",857.147969509615,0.109194745615875,0.0734623699984538,1.48640379582327,0.137172346408462,0.276669647840796
"FBgn0028479",525.137784697531,-0.60369910646943,0.106570912425488,-5.66476435952,1.4722671806637e-08,2.07251476298657e-07
"FBgn0028480",3040.16100001455,-0.31593424487828,0.0752253827844107,-4.19983565631988,2.67108785609425e-05,0.000208511923106549
"FBgn0028481",3282.52707860671,-0.241594095295341,0.0668150635877009,-3.61586268608764,0.000299349032678005,0.00184439373896851
"FBgn0028482",5182.62469831772,0.432188418514167,0.082363274852514,5.24734378626975,1.54307791683917e-07,1.8504345348748e-06
"FBgn0028484",742.891601319165,0.273149402746659,0.0702324109460259,3.88922150140305,0.000100566300579828,0.000699181739221438
"FBgn0028487",806.041237832833,0.265099969021405,0.0729067116004992,3.63615314971345,0.000276739839631448,0.00172482065699649
"FBgn0028490",14029.4348340902,0.161592881169185,0.0559515796967517,2.88808434087101,0.00387595928539026,0.0164047011276608
"FBgn0028491",104.576918382367,-0.0344351274751893,0.172750054857391,-0.199334972736282,0.842000723779136,0.909449647193211
"FBgn0028494",7593.78610353673,0.129637015156546,0.0489336575842663,2.64924024805023,0.008067296018078,0.0302641889475844
"FBgn0028496",5116.15091098502,0.0804437210276401,0.0543299954075751,1.4806502453049,0.138699798792385,0.278980688058425
"FBgn0028497",2524.82174116788,0.0394814033751177,0.0550097958906257,0.717715867435998,0.472932497567329,0.641653344836808
"FBgn0028499",770.660910396714,0.051164052894101,0.0731350614682438,0.699583098269727,0.484187700842864,0.65131137361013
"FBgn0028500",831.108825638575,-0.0431444784010803,0.0598322343315432,-0.7210908782381,0.470853602911715,0.639721779376363
"FBgn0028504",136.342395922176,0.0501751812455883,0.140496829757308,0.357126785937165,0.720996892643722,0.831400811190518
"FBgn0028506",65.9455840566681,0.667589778421136,0.199913324571848,3.33939611004372,0.000839607492833038,0.0045247725548464
"FBgn0028507",330.485983538165,0.276081346188588,0.0993520050261679,2.77882007631222,0.00545567345904749,0.0218868530693422
"FBgn0028509",815.374072102758,0.0617240871303487,0.0742183342180522,0.831655517206898,0.405603415706908,0.58190168479792
"FBgn0028513",2.66676317548391,1.84140499488808,1.11023367042887,1.65857426588114,0.0972016109484833,0.215409546653698
"FBgn0028514",0,NA,NA,NA,NA,NA
"FBgn0028515",183.598822126265,0.228977902460344,0.114374121996452,2.00200795829888,0.0452838756128319,0.121828386703923
"FBgn0028516",7.8752543387468,-0.816534881919156,0.685084538277933,-1.19187463195658,0.233310406490884,0.401192714676095
"FBgn0028517",0.352668097480554,-0.685841378556859,2.62130080933416,-0.261641615534797,0.793597756744316,NA
"FBgn0028518",1.03245986962498,-2.57492826593985,1.94125864528176,-1.32642204695301,0.184699940075914,NA
"FBgn0028520",0.242790997748147,0.00645111959918751,3.32125170945056,0.0019423759966253,0.998450209155534,NA
"FBgn0028523",790.353304433945,-0.383639929255705,0.0650673227411194,-5.8960460196292,3.72315176722552e-09,5.78190215262307e-08
"FBgn0028525",1.64250597363673,2.44789825430887,1.39410561523577,1.75589153903155,0.0791069299510714,NA
"FBgn0028526",305.55961325501,-1.14271044659116,0.174638440532174,-6.54329277740337,6.01788515531998e-11,1.22928216925239e-09
"FBgn0028527",35.6208315605917,0.0862061750233838,0.280761677065765,0.307043952452211,0.758809917736848,0.856947770703918
"FBgn0028530",105.655652094697,-0.0578342925773167,0.153137509817529,-0.377662485476153,0.705681339596451,0.820116151422903
"FBgn0028531",1.11633970203066,1.77601553507061,1.69159518533434,1.04990576378331,0.293761441341779,NA
"FBgn0028532",0.726408860817181,0.998000702550149,2.19722644297893,0.454209308166294,0.649678184099527,NA
"FBgn0028533",4.66237911340739,1.25652630484637,1.18648591347706,1.05903179344461,0.289585300544495,0.46437103819686
"FBgn0028534",4.99638236813695,0.100710616913473,0.74958493452791,0.134355177478188,0.89312172339211,0.939673868324751
"FBgn0028538",806.64165428501,-0.0712691333425287,0.0693323319966282,-1.02793503824442,0.303980386370127,0.480413334477041
"FBgn0028539",879.818651773372,-0.142285826980099,0.0741622431463514,-1.918575018009,0.0550381397252403,0.140608774407468
"FBgn0028540",204.953952849538,0.134532942058378,0.111103607765346,1.21087824926906,0.225942069849512,0.392712490292104
"FBgn0028541",982.371727324699,-0.210346464308285,0.0611569619352667,-3.43945247854091,0.000582892108897861,0.00330305528375455
"FBgn0028542",97.4546572054017,0.215900616400213,0.172815166252979,1.2493152139446,0.2115498055006,0.375737714247335
"FBgn0028543",106.647331489013,-0.492500917699186,0.181339354052895,-2.71590753298662,0.00660943750390148,0.0256702024345077
"FBgn0028544",1.04298217002182,-2.57664588152348,1.73380768184646,-1.48611977470271,0.137247442627199,NA
"FBgn0028546",157.929768829273,-0.115650687485641,0.144563575114638,-0.799998806019637,0.423711488939174,0.598718966785956
"FBgn0028550",437.609558064125,0.0327983954320186,0.0932216006718374,0.351832570945406,0.724963830270803,0.834227971971089
"FBgn0028552",1340.82153011973,-0.278086057665423,0.0797692681091886,-3.48613023858734,0.000490062352705611,0.00283963061313422
"FBgn0028554",406.980870682775,-0.0617692261079844,0.0944112356816794,-0.654257151301863,0.51294614665992,0.675958133520168
"FBgn0028560",1.80594596277457,1.50577582949997,1.39450130923483,1.0797952067368,0.28023338613599,NA
"FBgn0028561",6.96163968443329,2.38115341460323,0.715111743121329,3.3297641068093,0.000869195881764805,0.00465969128024149
"FBgn0028562",46.3357590786944,0.88253461365753,0.247092441345731,3.57167790666122,0.000354701475340415,0.00214539887626111
"FBgn0028563",62.0590929124619,0.590258036644616,0.20093285900269,2.93758840427744,0.00330775849743358,0.0143804589901169
"FBgn0028567",2.14107152832907,0.835976105797558,1.10586768867623,0.755945864372129,0.449681653922043,0.621689453732941
"FBgn0028569",0.483942634716313,0.0193016213849252,2.43819660515477,0.007916351513294,0.993683731321698,NA
"FBgn0028570",0.486983142796751,1.32277457618861,2.15772781420685,0.613040517659008,0.539849549160375,NA
"FBgn0028572",1801.34331434934,0.30869778665418,0.0552106519703923,5.59127225702252,2.25411810288211e-08,3.09646237112691e-07
"FBgn0028573",23.4282306310437,-1.04443439559592,0.359382809236749,-2.90618907958917,0.00365860296177989,0.0156204183190886
"FBgn0028577",8597.64375437514,0.274025708083452,0.0785799860416419,3.48722011656044,0.000488069477704576,0.00283157768414322
"FBgn0028579",1353.71778911476,-0.0458076354892498,0.0555737157463567,-0.824267999252017,0.409787297226484,0.585639324091025
"FBgn0028581",0,NA,NA,NA,NA,NA
"FBgn0028582",1304.25190645837,-0.0122489108314517,0.0577129404260362,-0.21223855067911,0.831920932653723,0.904312931532374
"FBgn0028583",138.205400746377,-3.61773429055443,1.54942218411574,-2.33489253454769,NA,NA
"FBgn0028622",13.7031934116808,-0.421158498501483,0.45334276995592,-0.929006761357271,0.35288558231898,0.53124905111098
"FBgn0028644",663.354390830015,-0.218004674590648,0.0774654692186116,-2.8142174415213,0.00488961420542736,0.019952277423582
"FBgn0028645",847.328448375337,-0.00956662785365339,0.0664960370948348,-0.143867638909214,0.885604990206918,0.934070026772916
"FBgn0028646",1015.5107199252,-0.127698179314951,0.073611370581657,-1.73476160416407,0.082783039625786,0.191155601879579
"FBgn0028647",294.679180728971,-0.16751120076895,0.101214766353092,-1.65500753303704,0.0979229698641867,0.216679713208667
"FBgn0028648",214.344540897397,-0.235851393614981,0.115874821492085,-2.03539811822788,0.0418108305329233,0.114624173499581
"FBgn0028658",170.507203165485,0.226908989768958,0.132117308817355,1.717481167306,0.085891292529831,0.196339398648714
"FBgn0028662",2393.30186347013,-0.283866568603037,0.0536150952126522,-5.29452698866139,1.19324866374469e-07,1.47484381941584e-06
"FBgn0028663",705.868665127803,0.476582629365792,0.0704119837484083,6.76848746470043,1.30135661477781e-11,2.93349858934716e-10
"FBgn0028664",100.107223778724,0.349894917585873,0.159390003905386,2.19521242871399,0.0281483631365985,0.0835617744900835
"FBgn0028667",0.108211135699242,-0.714888661204225,3.5338115409304,-0.20229959999961,0.839682512664412,NA
"FBgn0028668",0.260059303553288,0.00645156791782478,3.24280095998163,0.00198950475142986,0.998412605922375,NA
"FBgn0028669",0.617343279644892,2.75734844804089,2.12761119318029,1.29598324020814,0.194981259058666,NA
"FBgn0028670",234.508655776692,-0.512903438970533,0.149679889423477,-3.42666901309246,0.000611033370904754,0.00343777653537067
"FBgn0028671",6070.4121891152,-0.165622637729517,0.0454228244057499,-3.64624260812262,0.00026610275888854,0.00166868605053022
"FBgn0028675",53.0181027671186,-0.574110342411085,0.262194583933609,-2.18963463622291,0.0285507449713126,0.0845452326494252
"FBgn0028683",88.920692664318,-0.100977089057522,0.174528277430762,-0.578571510267617,0.562878332820278,0.717461310011548
"FBgn0028684",325.975694248724,-0.109908218102357,0.095426696660946,-1.1517554515469,0.249421578678841,0.420801258852499
"FBgn0028685",447.17842554212,-0.220667818592933,0.0937728760970022,-2.35321585278739,0.0186118265198803,0.0604102228368077
"FBgn0028686",434.352975983353,-0.124723012022525,0.081869099631589,-1.52344428586339,0.127647589504124,0.262581996177931
"FBgn0028687",536.358671931863,-0.253688220024224,0.0839398898914376,-3.02226057661415,0.00250894470079236,0.0114168697500707
"FBgn0028688",293.9153525644,-0.340125556613904,0.104154013298985,-3.26560202377934,0.0010923164852399,0.00563445912799652
"FBgn0028689",472.182102425416,0.0614432884665565,0.0806548864530961,0.761804909393655,0.446176449860136,0.619477654031831
"FBgn0028690",593.048939097309,-0.104520245321622,0.0757830245914519,-1.37920392970712,0.167831886803526,0.319789895652074
"FBgn0028691",382.027044564842,-0.482127804256171,0.0950783155316507,-5.07084924212477,3.96044415769352e-07,4.41516182024351e-06
"FBgn0028692",524.184221275356,-0.252130257700084,0.0736956321369209,-3.42123746535812,0.000623368772946689,0.00349756360873707
"FBgn0028693",267.499678529215,-0.313612885961842,0.103869502319827,-3.01929708872763,0.00253361947504023,0.011513792942967
"FBgn0028694",360.035981851775,0.117588866990976,0.0900809995599135,1.30536814162199,0.191767521125486,0.35136335204325
"FBgn0028695",579.212531018971,-0.293265703974556,0.0761927052608462,-3.84899975621759,0.00011860112546587,0.000812969804432495
"FBgn0028697",5681.0331175545,0.211372858292557,0.0568472166226227,3.71826222725634,0.000200597981398893,0.00130759219212501
"FBgn0028699",4976.90257807291,-0.204162213575442,0.082899133232684,-2.46277862764129,0.013786500743283,0.0470774269625486
"FBgn0028700",70.9160777889123,0.0902511209063864,0.192179988774347,0.469617682267414,0.638628189253467,0.774493685952708
"FBgn0028703",3573.07068221403,0.186108423158246,0.0486178856942179,3.82798265495901,0.000129197858674621,0.000880886666006707
"FBgn0028704",23071.3843244838,0.112214910998111,0.0516932276990445,2.1707855359975,0.0299473878010626,0.0878067937701128
"FBgn0028707",18.725962727535,1.05389333714857,0.381034789074557,2.76587169299744,0.00567708667695336,0.0226155333016507
"FBgn0028708",175.728305632721,0.250951680543876,0.148095749235954,1.69452318407901,0.0901659100036103,0.203385039227892
