"","name","X","NDE","DE","rowMeans.txi.length..na.rm...TRUE."
"2766","FBgn0029123",2766,-0.004570851469758,-5.39034032940355,3841.06275
"2767","FBgn0029131",2767,-5.84251848485496,-0.00290574355376094,1539.06275
"2768","FBgn0029133",2768,-1.20458901191079,-0.356410971167776,1208.14702264724
"2769","FBgn0029134",2769,-0.0161459180957877,-4.13415010770694,947.142721772318
"2770","FBgn0029137",2770,-0.0781331999889332,-2.58815246296961,2281.06275
"2771","FBgn0029147",2771,-10.1551440935816,-3.8876342451033e-05,1688.43775
"2772","FBgn0029148",2772,-0.0100001525567492,-4.6101508399175,503.15010190348
"2773","FBgn0029152",2773,-0.935612113777566,-0.498149032090858,2692.17712362791
"2774","FBgn0029153",2774,-9.22584513673996e-07,-13.8960873129912,1935.52073386838
"2775","FBgn0029154",2775,-6.26533126251161e-05,-9.67792532939529,4013.00573899815
"2776","FBgn0029155",2776,-7.85438335051745,-0.000388122597428264,3022.58438720939
"2777","FBgn0029157",2777,-0.161016474162196,-1.90567680291591,4459.63130031582
"2778","FBgn0029158",2778,-0.0267471556801482,-3.63467091026144,1188.06275
"2779","FBgn0029161",2779,-0.000326605135391844,-8.0269219518847,1101.34837054244
"2780","FBgn0029167",2780,-10.8398003575778,-1.9603732901885e-05,11568.7141358243
"2781","FBgn0029170",2781,-2.893463956255e-05,-10.4504855471334,1422.06275
"2782","FBgn0029172",2782,-5.01830133003978e-10,-21.4127589629126,1127.06275
"2783","FBgn0029174",2783,-0.661837680587368,-0.725468737667342,1311.85819615233
"2784","FBgn0029175",2784,-1.01693841307159,-0.448947865318843,2509.06275
"2785","FBgn0029176",2785,-0.000410276015422539,-7.79888554740769,1480.47074285268
"2786","FBgn0029501",2786,-0.000125689898414549,-8.98175565254461,2269.54888393913
"2787","FBgn0029502",2787,-4.49823163674297,-0.0111910454672213,714.12125
"2788","FBgn0029503",2788,-0.0207234089594621,-3.88683516044355,1056.06275
"2789","FBgn0029504",2789,-6.32642707630848,-0.00179001334626605,7440.34780912208
"2790","FBgn0029506",2790,-0.606562208082607,-0.78794591483706,1209.04273647357
"2791","FBgn0029507",2791,-12.9255552392802,-2.43502381636063e-06,713.700535551632
"2792","FBgn0029508",2792,-0.215523504773039,-1.64051237298178,927.994911540407
"2793","FBgn0029512",2793,-0.104663184014768,-2.30888305711913,982.06275
"2794","FBgn0029514",2794,-0.0728000623603648,-2.65621768106876,1225.38030821758
"2795","FBgn0029518",2795,-0.00242307276469589,-6.02393009851696,1004.06275
"2796","FBgn0029521",2796,-0.307961048950943,-1.32781394438122,1003.06275
"2797","FBgn0029522",2797,-0.641325360650281,-0.747801980216526,625.730462238902
"2798","FBgn0029523",2798,-4.2563887012528,-0.0142747962963625,2124.06275
"2799","FBgn0029524",2799,-0.0521847278651109,-2.97894429446585,416.020912122116
"2800","FBgn0029525",2800,-6.32455081929327,-0.00179337804024726,4157.06275
"2801","FBgn0029526",2801,-0.00694596753768906,-4.97306497169706,1384.29374424137
"2802","FBgn0029529",2802,-0.261061607947383,-1.47069155363506,314.9335
"2803","FBgn0029531",2803,-5.59613191342123e-08,-16.6986051475754,1509.193
"2804","FBgn0029532",2804,-3.2958597575572e-06,-12.6228451441215,1376.89324939902
"2805","FBgn0029535",2805,-5.01830133003978e-10,-21.4127589629126,291.236
"2806","FBgn0029539",2806,-6.10957533453416e-08,-16.6108235104129,449.849747675809
"2807","FBgn0029552",2807,-6.27713436784916e-09,-18.8863521984438,413.499
"2808","FBgn0029568",2808,-5.17983433923064e-09,-19.0784927636082,1421.652
"2809","FBgn0029573",2809,-3.24479223046126e-05,-10.3358903684074,505.269125
"2810","FBgn0029580",2810,-0.146562768853936,-1.99268800364844,568.235375
"2811","FBgn0029587",2811,-1.10222693194828e-06,-13.7181784919498,2302.95552969394
"2812","FBgn0029588",2812,-0.0349497592593622,-3.37126768338156,713.1225
"2813","FBgn0029589",2813,-0.000269014751832941,-8.22087884470237,530.93802434161
"2814","FBgn0029590",2814,-6.97487763968033,-0.000935518237959343,664.18525
"2815","FBgn0029594",2815,-0.0207208788970874,-3.88695599440553,614.806238461371
"2816","FBgn0029596",2816,-6.16016553678378e-06,-11.9974099880249,734.653803579855
"2817","FBgn0029603",2817,-3.94536930947709e-06,-12.4429699660356,1230.60638251897
"2818","FBgn0029606",2818,-0.00112567221152204,-6.78993768372595,707.309853048444
"2819","FBgn0029608",2819,-0.303059835367762,-1.34153097294762,1042.36107257787
"2820","FBgn0029629",2820,-10.2683227268294,-3.47161566836007e-05,842.06275
"2821","FBgn0029639",2821,-1.17554378711304e-05,-11.351200504462,544.24525
"2822","FBgn0029642",2822,-4.88203086845829e-08,-16.835119479579,649.536496337371
"2823","FBgn0029643",2823,-4.88405182963447e-08,-16.8347055913865,1385.79203045264
"2824","FBgn0029644",2824,-1.00286648141434e-06,-13.8126486788647,662.039887449976
"2825","FBgn0029645",2825,-6.27713436784916e-09,-18.8863521984438,871.193
"2826","FBgn0029646",2826,-6.27713436784916e-09,-18.8863521984438,1010.193
"2827","FBgn0029647",2827,-5.01830133003978e-10,-21.4127589629126,303.069625
"2828","FBgn0029648",2828,-0.00701096837379112,-4.96378288182609,813.302745085888
"2829","FBgn0029649",2829,-5.01830133003978e-10,-21.4127589629126,723.119625
"2830","FBgn0029656",2830,-0.000144830450141242,-8.84001922343801,1474.06275
"2831","FBgn0029657",2831,-1.17005573940787e-05,-11.355879926985,3676.93651484407
"2832","FBgn0029658",2832,-1.11265809543681e-06,-13.7087592803701,652.060721935896
"2833","FBgn0029659",2833,-0.000115295515783487,-9.06806967036907,972.971511626805
"2834","FBgn0029660",2834,-4.88981797275301e-08,-16.8335256857823,1479.41379521503
"2835","FBgn0029661",2835,-4.75091327878374e-06,-12.2571760647563,1323.02272090181
"2836","FBgn0029662",2836,-1.61480131701808e-05,-11.0337216134205,2159.51660489066
"2837","FBgn0029663",2837,-0.00837015546036923,-4.78726497971834,4250.70155143859
"2838","FBgn0029664",2838,-0.106229089133798,-2.29480169500042,1285.6660816406
"2839","FBgn0029665",2839,-0.0302743974300412,-3.51255190283597,589.227
"2840","FBgn0029666",2840,-3.54458836264933,-0.0293057578698779,4562.94552914772
"2841","FBgn0029667",2841,-8.25533831871894e-06,-11.7046546257216,1694.75809820383
"2842","FBgn0029669",2842,-6.27713436784916e-09,-18.8863521984438,420.486
"2843","FBgn0029672",2843,-0.598810830361835,-0.797318746468896,1608.83322640775
"2844","FBgn0029676",2844,-0.044698669718052,-3.13007762547835,1863.33030442607
"2845","FBgn0029679",2845,-6.27713436784916e-09,-18.8863521984438,2544.193
"2846","FBgn0029681",2846,-0.000141784115543331,-8.86127586151019,1813.76678358856
"2847","FBgn0029685",2847,-6.23523887574796,-0.00196108282887764,3483.42365900441
"2848","FBgn0029686",2848,-0.115643679746356,-2.21450621606777,3769.06275
"2849","FBgn0029687",2849,-0.000707915516620972,-7.25353973507431,3541.76145235761
"2850","FBgn0029688",2850,-0.344866725272553,-1.23207996091968,8753.41372620952
"2851","FBgn0029689",2851,-0.452904150316279,-1.00999464472038,2514.06275
"2852","FBgn0029690",2852,-1.69775089418067e-05,-10.9836295820328,1691.06275
"2853","FBgn0029693",2853,-0.0161046377533935,-4.13668950151593,2869.91011503284
"2854","FBgn0029694",2854,-5.62057094199986e-08,-16.6942475161957,1038.404
"2855","FBgn0029696",2855,-5.01830133003978e-10,-21.4127589629126,337.737125
"2856","FBgn0029697",2856,-1.25651694169449e-05,-11.2845881863219,4093.06275
"2857","FBgn0029700",2857,-1.09390755831384e-06,-13.7257549031863,738.545088965575
"2858","FBgn0029701",2858,-5.01830133003978e-10,-21.4127589629126,388.481375
"2859","FBgn0029702",2859,-1.12756737280506e-06,-13.69544857726,2197.78647639651
"2860","FBgn0029703",2860,-2.08911373071885e-05,-10.7761959867416,1726.26553644789
"2861","FBgn0029705",2861,-0.000124637123720461,-8.99016637071665,1457.23097992031
"2862","FBgn0029706",2862,-0.0933190845793419,-2.41802735782746,3600.06275
"2863","FBgn0029708",2863,-0.000326427920079198,-8.02746460860184,3565.2270803731
"2864","FBgn0029709",2864,-0.00224639617736244,-6.09955103363355,927.430770296144
"2865","FBgn0029710",2865,-10.8036406378616,-2.03255777933009e-05,1508.06275
"2866","FBgn0029711",2866,-0.0130194856144854,-4.3478108303436,3099.92807429998
"2867","FBgn0029712",2867,-0.0117627075869748,-4.44869671477062,703.134375
"2868","FBgn0029713",2868,-0.0182831606396121,-4.01090247866826,1811.06275
"2869","FBgn0029714",2869,-0.0446626817075,-3.13086521462088,785.072
"2870","FBgn0029715",2870,-0.0237716716520566,-3.75112296437626,896.414377074044
"2871","FBgn0029716",2871,-6.27713436784916e-09,-18.8863521984438,2069.193
"2872","FBgn0029717",2872,-1.26994884830367e-06,-13.5765345707105,703.839532457646
"2873","FBgn0029718",2873,-0.0242416770810721,-3.73177828653394,511.265125
"2874","FBgn0029719",2874,-0.000345358231601978,-7.97110100131977,2107.06275
"2875","FBgn0029720",2875,-0.000138858023213118,-8.88212799077725,1403.00065505265
"2876","FBgn0029722",2876,-2.76062363142787,-0.0653413072081577,1693.06275
"2877","FBgn0029723",2877,-13.4418069707862,-1.453107422833e-06,2572.74344753816
"2878","FBgn0029724",2878,-4.88760516503817e-08,-16.8339783269415,1224.57070219297
"2879","FBgn0029725",2879,-4.59314498613139e-06,-12.2909478829344,1209.27203496974
"2880","FBgn0029726",2880,-6.11872392752844e-08,-16.609327209469,342.251033544307
"2881","FBgn0029727",2881,-5.17829690238614e-09,-19.0787895900723,1805.769
"2882","FBgn0029728",2882,-2.89935772669712,-0.0566323336770509,5767.7305631561
"2883","FBgn0029729",2883,-6.27830232247106e-09,-18.8861662098593,666.518
"2884","FBgn0029730",2884,-9.13383523482025e-07,-13.9061104325992,1415.98061097352
"2885","FBgn0029733",2885,-0.143656672418206,-2.01129764456152,1683.06275
"2886","FBgn0029736",2886,-0.0348305130542101,-3.37462617298569,2538.06275
"2887","FBgn0029737",2887,-14.6920287035763,-4.16229731570184e-07,1991.72137704292
"2888","FBgn0029740",2888,-6.27886631576757e-09,-18.8860763859237,605.24
"2889","FBgn0029745",2889,-3.17300266061693e-07,-14.9634174575188,904.065575500107
"2890","FBgn0029746",2890,-7.93630647706323e-05,-9.44151715833372,16039.6053147644
"2891","FBgn0029747",2891,-3.02914454763936e-06,-12.7072318206602,1940.77981213481
"2892","FBgn0029750",2892,-0.000262158784114064,-8.24669126806231,2444.32628629427
"2893","FBgn0029751",2893,-7.80071407824323e-06,-11.7612991802714,978.611600534751
"2894","FBgn0029752",2894,-0.000181077896705517,-8.61667378831986,921.06275
"2895","FBgn0029753",2895,-1.52478415031965e-05,-11.0910802296479,1682.02343549209
"2896","FBgn0029754",2896,-3.19746247257058e-07,-14.9557382926735,1699.77855432594
"2897","FBgn0029755",2897,-0.0300258546871532,-3.52067180853224,1478.06275
"2898","FBgn0029756",2898,-0.0356017091399607,-3.35310967611775,2428.56657807156
"2899","FBgn0029761",2899,-0.0305726911656876,-3.50289551454871,7743.19211911854
"2900","FBgn0029762",2900,-2.29320726437156,-0.106407946047518,2300.06275
"2901","FBgn0029763",2901,-0.275655656406286,-1.4232665594788,4263.8551415779
"2902","FBgn0029765",2902,-1.57707972837411,-0.231399387855991,336.7445
"2903","FBgn0029766",2903,-8.17493216370548,-0.000281665225912775,1836.81571779031
"2904","FBgn0029768",2904,-1.67034684845847,-0.20847883550455,3111.72803778615
"2905","FBgn0029769",2905,-0.0940848117917241,-2.41023225216831,1918.17309547905
"2906","FBgn0029770",2906,-2.83601256256816e-07,-15.0756967547706,575.981196440507
"2907","FBgn0029771",2907,-0.039951876377323,-3.23998907245169,1060.47171845477
"2908","FBgn0029778",2908,-0.0623817790297991,-2.80551079848345,1748.06275
"2909","FBgn0029783",2909,-0.0112340910757496,-4.49441406476237,941.150949671342
"2910","FBgn0029785",2910,-0.17355900981353,-1.8367623292949,363.670060156119
"2911","FBgn0029789",2911,-0.0379898337793279,-3.28937147030677,3489.06275
"2912","FBgn0029791",2912,-0.113423472497168,-2.23280267746235,3640.3569449673
"2913","FBgn0029795",2913,-2.28794202925542e-05,-10.6852841682965,1285.61465085107
"2914","FBgn0029798",2914,-9.90841381149135,-4.97555305472019e-05,3165.21466592745
"2915","FBgn0029799",2915,-0.0780448658524762,-2.58924006851679,1168.65010855061
"2916","FBgn0029800",2916,-1.49485738688917,-0.253964406404869,548.620371444857
"2917","FBgn0029801",2917,-0.09664812606146,-2.38461335324045,2130.28688534552
"2918","FBgn0029804",2918,-14.4983768619966,-5.05167079722924e-07,1798.06275
"2919","FBgn0029807",2919,-0.000175758452545693,-8.64648781222372,3393.55367003315
"2920","FBgn0029809",2920,-0.000211483908334031,-8.46146738599813,1248.06275
"2921","FBgn0029810",2921,-0.723447767470162,-0.663737781867624,2158.06275
"2922","FBgn0029811",2922,-2.84034399555821e-07,-15.0741706254179,423.514197039431
"2923","FBgn0029812",2923,-3.69285377459505e-05,-10.2065443894002,894.666708627507
"2924","FBgn0029813",2924,-0.000150836878162863,-8.7993869996305,772.0755
"2925","FBgn0029814",2925,-1.37038966840919e-07,-15.8030005846397,4093.80940775245
"2926","FBgn0029816",2926,-6.11239547865239e-08,-16.6103620154623,649.153222679976
"2927","FBgn0029817",2927,-4.06277758102647e-07,-14.7162289824895,831.365340241474
"2928","FBgn0029818",2928,-0.16196895474711,-1.90024223478807,2203.06275
"2929","FBgn0029819",2929,-0.320329252454584,-1.29429872316869,2087.92118677314
"2930","FBgn0029820",2930,-4.64994705990635,-0.00960811863185285,2332.27402433093
"2931","FBgn0029821",2931,-0.353402330849242,-1.21165081076953,1656.82749224248
"2932","FBgn0029822",2932,-0.553355000795683,-0.855707020921855,2738.83359902501
"2933","FBgn0029823",2933,-0.594653067374416,-0.80241298776162,1545.26483153512
"2934","FBgn0029824",2934,-7.05502647848888,-0.000863432534870867,2914.76721110664
"2935","FBgn0029825",2935,-1.12468474762175,-0.392679440655812,2189.06275
"2936","FBgn0029826",2936,-11.9473937976459,-6.47610985282654e-06,924.06275
"2937","FBgn0029827",2937,-1.21840929221406e-05,-11.315385407924,972.062564339204
"2938","FBgn0029828",2938,-7.32806441899655,-0.000657059548096584,1223.06275
"2939","FBgn0029830",2939,-13.3393044003548,-1.60995617903836e-06,3468.30854443217
"2940","FBgn0029831",2940,-4.89149874850462,-0.00753850143293988,2506.38177954867
"2941","FBgn0029833",2941,-0.442742505814891,-1.02798394359344,780.271790561203
"2942","FBgn0029834",2942,-0.00932818884057696,-4.67937487388496,8108.40310864439
"2943","FBgn0029835",2943,-1.11557486306424e-05,-11.4035611986107,3918.52282014591
"2944","FBgn0029836",2944,-3.18851366643003e-07,-14.9585409361895,620.126603646284
"2945","FBgn0029837",2945,-1.92145264326575,-0.158285724662662,1776.0046637221
"2946","FBgn0029838",2946,-0.0115159184963467,-4.46977741725656,1030.31236418936
"2947","FBgn0029839",2947,-0.0400288131476074,-3.23810340021035,1090.06275
"2948","FBgn0029840",2948,-0.95690684530998,-0.484636678354462,6908.93775
"2949","FBgn0029843",2949,-0.0254826164347932,-3.68247301926752,3218.87435277076
"2950","FBgn0029848",2950,-4.14280559191127e-06,-12.394139391685,1724.04733604712
"2951","FBgn0029849",2951,-1.10164007233308,-0.403954647153533,1613.87726596076
"2952","FBgn0029851",2952,-0.0132654549665077,-4.32921738902887,1377.67170683968
"2953","FBgn0029853",2953,-0.073761423891078,-2.64357341994405,766.07625
"2954","FBgn0029854",2954,-4.80277152080908,-0.00824083228828698,510.773691026898
"2955","FBgn0029856",2955,-0.00340227658927716,-5.68501114233349,1177.06275
"2956","FBgn0029857",2956,-0.206031059593954,-1.68097580196905,1278.06275
"2957","FBgn0029858",2957,-0.0460331251792852,-3.10132229951303,1856.02308817671
"2958","FBgn0029859",2958,-4.13839846480357e-05,-10.0926372881178,988.06275
"2959","FBgn0029860",2959,-2.64905033704369,-0.0733433996497581,425.062257378999
"2960","FBgn0029861",2960,-1.17993005727253,-0.367158607815078,3047.06275
"2961","FBgn0029863",2961,-0.0197562022838582,-3.93414963562727,1097.06275
"2962","FBgn0029864",2962,-2.59643989342747,-0.0774627159712438,6619.26805158635
"2963","FBgn0029866",2963,-0.0298916291133295,-3.52508538581912,1839.97758769518
"2964","FBgn0029867",2964,-0.0814150628683308,-2.54862633840581,1949.06275
"2965","FBgn0029868",2965,-0.0662691953008903,-2.74698173644463,659.586393309493
"2966","FBgn0029870",2966,-0.168304593188211,-1.86495219339204,3382.55193618617
"2967","FBgn0029873",2967,-0.143037099959287,-2.01531745354263,1623.06275
"2968","FBgn0029874",2968,-0.0572999821080487,-2.88796815864425,1524.06275
"2969","FBgn0029877",2969,-3.55773167370899e-07,-14.8489726554917,896.032937336545
"2970","FBgn0029878",2970,-1.41492518683992,-0.278317772239966,3514.07812392511
"2971","FBgn0029879",2971,-0.000277260370673105,-8.19069215392242,2032.06275
"2972","FBgn0029880",2972,-5.17829690238614e-09,-19.0787895900723,2031.769
"2973","FBgn0029881",2973,-0.00159107128589397,-6.44414315507964,6106.93634601323
"2974","FBgn0029882",2974,-0.487107114945715,-0.952957874618747,709.12725
"2975","FBgn0029885",2975,-8.64905285298537,-0.000175308163186116,666.182625
"2976","FBgn0029887",2976,-0.029544384459939,-3.53659741126971,4811.06275
"2977","FBgn0029888",2977,-1.68173185535397,-0.205858161426619,530.740124169571
"2978","FBgn0029890",2978,-5.83052374700799e-05,-9.74984778456387,1462.06275
"2979","FBgn0029891",2979,-1.44417996817767,-0.26910827191454,2572.04202473536
"2980","FBgn0029892",2980,-0.0417808458936619,-3.19613496572394,994.06275
"2981","FBgn0029893",2981,-0.0160480961287277,-4.14017837490164,4383.93979806338
"2982","FBgn0029894",2982,-0.164480400969701,-1.88607707166408,2449.36284882919
"2983","FBgn0029895",2983,-1.40743416452075,-0.280733627570683,6836.85649681638
"2984","FBgn0029896",2984,-4.45038511784901e-05,-10.019957081105,3198.20796915362
"2985","FBgn0029897",2985,-1.08568345566358,-0.41199275275828,671.613835777963
"2986","FBgn0029898",2986,-15.342601867281,-2.17166444826944e-07,1927.3329798071
"2987","FBgn0029903",2987,-0.363322127080025,-1.18863241330031,5871.09858025315
"2988","FBgn0029905",2988,-0.0178747391503791,-4.03329084034254,2337.06275
"2989","FBgn0029906",2989,-0.147115289729996,-1.98919473531615,1455.06275
"2990","FBgn0029907",2990,-7.9848865251364e-05,-9.43541481856672,705.132
"2991","FBgn0029909",2991,-5.63250148744032e-08,-16.6921271166285,1026.079
"2992","FBgn0029911",2992,-7.25696680939738,-0.000705492735434632,3646.06275
"2993","FBgn0029912",2993,-0.00808064276635179,-4.82232146000694,3055.06275
"2994","FBgn0029913",2994,-0.0282974604274386,-3.57909858191444,1391.06275
"2995","FBgn0029914",2995,-3.37683468683759,-0.034752323481726,1790.67476223956
"2996","FBgn0029915",2996,-8.47762647514921,-0.00020809363108043,823.721380942107
"2997","FBgn0029920",2997,-0.00206544222151805,-6.18344346799792,572.233875
"2998","FBgn0029922",2998,-0.000344434503901425,-7.97377881720205,5496.52444875277
"2999","FBgn0029924",2999,-0.756390823874682,-0.633666492085034,2055.06275
"3000","FBgn0029925",3000,-0.0411473825142821,-3.21109810840732,885.06275
"3001","FBgn0029928",3001,-0.0037247252504784,-5.59462397269103,1307.23452541294
"3002","FBgn0029929",3002,-1.07170772907043,-0.419193794262483,814.817308122213
"3003","FBgn0029930",3003,-0.107931867298959,-2.27973570303749,2344.06275
"3004","FBgn0029931",3004,-2.83027681291514e-07,-15.077721272259,981.408616952374
"3005","FBgn0029932",3005,-0.110307377295804,-2.25913122286133,2074.68329600956
"3006","FBgn0029935",3006,-0.519484193172801,-0.903441845571351,1788.06275
"3007","FBgn0029936",3007,-1.10640702065352,-0.401590408541097,1634.06275
"3008","FBgn0029937",3008,-6.43722768565249,-0.001602121273379,875.06275
"3009","FBgn0029939",3009,-0.109552140649861,-2.26563072342293,6528.23877393501
"3010","FBgn0029940",3010,-4.83886868529737e-06,-12.2388320265205,796.809280409848
"3011","FBgn0029941",3011,-9.5191118205662e-06,-11.5622137691649,3435.82930787296
"3012","FBgn0029942",3012,-0.0237233587561363,-3.75313334428425,968.177824610998
"3013","FBgn0029943",3013,-0.0233722929497162,-3.76786740572702,1233.06275
"3014","FBgn0029944",3014,-13.5175060099344,-1.34716881916574e-06,3302.06275
"3015","FBgn0029945",3015,-0.0266608244681308,-3.63786083518463,1862.06275
"3016","FBgn0029946",3016,-1.55553746630233e-05,-11.0711121192242,609.687198579846
"3017","FBgn0029947",3017,-2.77741333150061e-05,-10.4914193137241,909.838565505876
"3018","FBgn0029948",3018,-1.24602766025106e-05,-11.2929710757605,535.815007454927
"3019","FBgn0029949",3019,-1.1155607939628e-06,-13.7061538825159,1295.22162440779
"3020","FBgn0029950",3020,-0.00901037001790428,-4.713880942964,1870.00523572895
"3021","FBgn0029951",3021,-4.04236544504499e-06,-12.4186825521851,2296.8874749185
"3022","FBgn0029952",3022,-5.26344397577816e-06,-12.1547276289363,584.388462353083
"3023","FBgn0029955",3023,-1.82977588074073,-0.174888677499247,1667.09006804793
"3024","FBgn0029957",3024,-4.94671543915477,-0.00713208603669813,2503.06275
"3025","FBgn0029958",3025,-0.016612356705707,-4.10590316028387,1795.30122335156
"3026","FBgn0029959",3026,-1.03025367412983,-0.441480561055513,1221.06275
"3027","FBgn0029961",3027,-5.01830133003978e-10,-21.4127589629126,1660.06275
"3028","FBgn0029962",3028,-0.00774132794019522,-4.865050204561,3690.06275
"3029","FBgn0029963",3029,-2.65612502658996e-07,-15.1412274831395,1577.72522881777
"3030","FBgn0029964",3030,-5.179940920641e-09,-19.0784721180627,434.121
"3031","FBgn0029965",3031,-5.01830133003978e-10,-21.4127589629126,1783.06275
"3032","FBgn0029966",3032,-7.8922093214473e-05,-9.44708881470034,1977.93775
"3033","FBgn0029968",3033,-4.18944736679805e-08,-16.9881119284067,1644.769
"3034","FBgn0029969",3034,-0.0172028657408703,-4.07126839832592,1338.90664405196
"3035","FBgn0029970",3035,-0.000356068099677032,-7.9405665829482,2396.06275
"3036","FBgn0029971",3036,-1.33907051750851,-0.303932278332304,235.017628497183
"3037","FBgn0029974",3037,-0.0140933294703913,-4.26909206958051,3521.8124314586
"3038","FBgn0029975",3038,-0.00787367906592351,-4.84816410241721,1520.06275
"3039","FBgn0029976",3039,-2.99951544377033,-0.0510945760784054,5065.06275
"3040","FBgn0029977",3040,-0.0158680271383922,-4.15137258823504,1276.06275
"3041","FBgn0029979",3041,-0.0559455642564259,-2.91121850063277,8180.06275
"3042","FBgn0029980",3042,-0.98732165237243,-0.466128326377671,1148.57480907374
"3043","FBgn0029986",3043,-0.120629208333863,-2.17474220128236,1818.06275
"3044","FBgn0029987",3044,-1.0267951218168e-06,-13.7890686518643,457.832034755872
"3045","FBgn0029989",3045,-1.11045983608449e-06,-13.7107369164621,1637.46438557456
"3046","FBgn0029990",3046,-18.344258194241,-1.07941815485901e-08,1295.06275
"3047","FBgn0029992",3047,-0.55847121303988,-0.84882600096131,4893.06275
"3048","FBgn0029993",3048,-1.18829350626015e-06,-13.6429929026622,2118.75271038473
"3049","FBgn0029994",3049,-0.672523105740638,-0.714205581127125,1219.06275
"3050","FBgn0029995",3050,-0.0347416376963174,-3.37713690622559,961.06275
"3051","FBgn0029996",3051,-8.45281161807139,-0.000213322605411292,2618.53007075222
"3052","FBgn0029997",3052,-0.0356309717935943,-3.35230261301442,5057.06740414169
"3053","FBgn0029999",3053,-0.0374497082266743,-3.30342277816192,1903.91655653382
"3054","FBgn0030000",3054,-0.0152827368048776,-4.18866303768466,1819.06275
"3055","FBgn0030001",3055,-8.66551530691595e-05,-9.35361740088728,2230.21350386579
"3056","FBgn0030003",3056,-0.0244157294693323,-3.72471073019614,1787.06275
"3057","FBgn0030004",3057,-0.0269062325952518,-3.62882027631056,2498.06275
"3058","FBgn0030005",3058,-0.11749320562911,-2.19954624658223,970.06275
"3059","FBgn0030006",3059,-2.19567470011926,-0.117976939316655,886.286279688507
"3060","FBgn0030007",3060,-0.188984401420242,-1.75909531352897,1514.06275
"3061","FBgn0030008",3061,-0.0147570432236677,-4.22340425134175,1832.06275
"3062","FBgn0030009",3062,-6.27830232247106e-09,-18.8861662098593,563.58
"3063","FBgn0030010",3063,-0.0144332814029156,-4.24542649133132,1650.98017021264
"3064","FBgn0030011",3064,-0.0767342242884865,-2.60552924533792,1360.06275
"3065","FBgn0030012",3065,-0.00879054657800538,-4.73847044097324,1401.06275
"3066","FBgn0030013",3066,-0.667437530953464,-0.719535297770065,1051.11302722411
"3067","FBgn0030014",3067,-5.60052371394448e-05,-9.79009335375625,1246.72219290061
"3068","FBgn0030015",3068,-8.00579664783641e-07,-14.0379301905237,1062.1029232383
"3069","FBgn0030016",3069,-1.74011039177913e-06,-13.2615628730732,1055.56817290055
"3070","FBgn0030017",3070,-0.0103867659244656,-4.57241167818446,4109.06275
"3071","FBgn0030018",3071,-0.101658590138932,-2.33653396472915,5257.65654511706
"3072","FBgn0030025",3072,-0.0201679560924148,-3.91372729652522,561.237625
"3073","FBgn0030026",3073,-1.55975683852185,-0.235959291227971,929.599664880766
"3074","FBgn0030027",3074,-2.10114783705251e-06,-13.0730278241279,3911.72668283234
"3075","FBgn0030028",3075,-9.7320259168409,-5.93536914905712e-05,947.631202211111
"3076","FBgn0030029",3076,-2.11054661437922,-0.129165752060338,763.077
"3077","FBgn0030030",3077,-0.100021569060388,-2.35196339849666,2013.72455297633
"3078","FBgn0030033",3078,-0.000125736715467895,-8.9813832646684,3241.06275
"3079","FBgn0030034",3079,-0.0206463402203525,-3.89052261318722,5003.06275
"3080","FBgn0030035",3080,-0.177889619334486,-1.81421866447571,2336.06275
"3081","FBgn0030037",3081,-0.00300885576091758,-5.80769946903269,2574.07970505793
"3082","FBgn0030038",3082,-0.518746787611242,-0.904525404423516,2104.29455246993
"3083","FBgn0030039",3083,-0.669975090794082,-0.716868979151997,859.06275
"3084","FBgn0030040",3084,-0.458159061897423,-1.00088739936945,738.095625
"3085","FBgn0030041",3085,-2.23497627770856,-0.113162727218317,1385.06275
"3086","FBgn0030048",3086,-0.0756315801815148,-2.61945881820582,929.43775
"3087","FBgn0030049",3087,-0.0023978765854622,-6.03437038802989,6378.70297404459
"3088","FBgn0030050",3088,-5.17983433923064e-09,-19.0784927636082,449.918
"3089","FBgn0030051",3089,-0.0117599859855062,-4.44892675883408,1368.31275
"3090","FBgn0030052",3090,-0.875179543224633,-0.539203119183895,2467.59082411296
"3091","FBgn0030053",3091,-0.893100555471882,-0.526590004025572,1772.74433871903
"3092","FBgn0030054",3092,-0.00524139476647534,-5.25378719196742,3858.06275
"3093","FBgn0030055",3093,-2.18522193938933,-0.11929354573536,3093.06275
"3094","FBgn0030056",3094,-0.00421193470123882,-5.47193841602796,1735.55065668542
"3095","FBgn0030057",3095,-8.90973043515312,-0.00013507736126428,984.371985281703
"3096","FBgn0030058",3096,-1.18942781488492,-0.362973861612545,1106.06275
"3097","FBgn0030060",3097,-0.0857867188476078,-2.49847781463582,1404.04241039187
"3098","FBgn0030061",3098,-3.91277497077902,-0.020187366972003,1700.06275
"3099","FBgn0030063",3099,-0.0548497071935259,-2.93045793356173,675.172375
"3100","FBgn0030065",3100,-0.00567709570313113,-5.17415270184868,3978.18775
"3101","FBgn0030066",3101,-0.0516802332341797,-2.98840874029541,1282.44919753207
"3102","FBgn0030067",3102,-0.0789922248806576,-2.57764198606576,1283.87579265229
"3103","FBgn0030071",3103,-5.64289770466075e-08,-16.6902830619436,621.007
"3104","FBgn0030073",3104,-0.000112125158214127,-9.0959508885963,890.297577903257
